variant,seed,pipeline,lambda,lambda_role,F1_bp,F1_fm,ADD_bp,ADD_fm,n_detections,TP_bp,FP_bp,precision_bp,recall_bp,n_valid_drifts,e_pre_span,e_post,alarms_pre_change
abrupt_balanced,176623029,pht_arf_c1,45.0,grid,0.14492753623188406,0.14492753623188406,376.0,376.0,64,5,59,0.078125,1.0,5,0.30734450816056463,0.30887128198467334,11
abrupt_balanced,232150720,pht_arf_c1,45.0,grid,0.15873015873015872,0.15873015873015872,134.8,134.8,58,5,53,0.08620689655172414,1.0,5,0.26940891045434495,0.32723730354591507,3
abrupt_balanced,233227757,pht_arf_c1,45.0,grid,0.15384615384615385,0.15384615384615385,144.4,144.4,60,5,55,0.08333333333333333,1.0,5,0.31473312748125276,0.3153656319002468,12
abrupt_balanced,398083709,pht_arf_c1,45.0,grid,0.13888888888888887,0.13888888888888887,189.8,189.8,67,5,62,0.07462686567164178,1.0,5,0.29124393471548304,0.3174698012728926,10
abrupt_balanced,536987301,pht_arf_c1,45.0,grid,0.14084507042253522,0.14084507042253522,371.8,371.8,66,5,61,0.07575757575757576,1.0,5,0.3053595059550066,0.31328743992726327,9
abrupt_balanced,569531098,pht_arf_c1,45.0,grid,0.19607843137254902,0.19607843137254902,326.2,326.2,46,5,41,0.10869565217391304,1.0,5,0.2839655932951037,0.306273542018444,4
abrupt_balanced,570914454,pht_arf_c1,45.0,grid,0.14285714285714288,0.14285714285714288,279.6,279.6,65,5,60,0.07692307692307693,1.0,5,0.3011689457432731,0.322015846213794,9
abrupt_balanced,592703045,pht_arf_c1,45.0,grid,0.18867924528301885,0.18867924528301885,142.2,142.2,48,5,43,0.10416666666666667,1.0,5,0.2674239082487869,0.3125340953370568,1
abrupt_balanced,609942288,pht_arf_c1,45.0,grid,0.13888888888888887,0.13888888888888887,443.2,443.2,67,5,62,0.07462686567164178,1.0,5,0.29775033083370095,0.3149240161059878,11
abrupt_balanced,612016888,pht_arf_c1,45.0,grid,0.1515151515151515,0.1515151515151515,367.2,367.2,61,5,56,0.08196721311475409,1.0,5,0.27635641817379797,0.32058708923236784,5
abrupt_balanced,829139639,pht_arf_c1,45.0,grid,0.17857142857142855,0.17857142857142855,77.0,77.0,51,5,46,0.09803921568627451,1.0,5,0.2911336568151742,0.2986881413170542,9
abrupt_balanced,877132087,pht_arf_c1,45.0,grid,0.2222222222222222,0.2222222222222222,442.0,442.0,40,5,35,0.125,1.0,5,0.2640052933392148,0.30596181322249644,2
abrupt_balanced,911875363,pht_arf_c1,45.0,grid,0.14492753623188406,0.14492753623188406,409.2,409.2,64,5,59,0.078125,1.0,5,0.2998456109395677,0.3153656319002468,7
abrupt_balanced,1129302214,pht_arf_c1,45.0,grid,0.15873015873015872,0.15873015873015872,466.2,466.2,58,5,53,0.08620689655172414,1.0,5,0.29521393912659905,0.3207949084296662,8
abrupt_balanced,1206282609,pht_arf_c1,45.0,grid,0.1694915254237288,0.1694915254237288,131.2,131.2,54,5,49,0.09259259259259259,1.0,5,0.2848478164975739,0.31185868294583713,6
abrupt_balanced,1244265337,pht_arf_c1,45.0,grid,0.1923076923076923,0.1923076923076923,253.4,253.4,47,5,42,0.10638297872340426,1.0,5,0.3009483899426555,0.30453305624107024,7
abrupt_balanced,1258460216,pht_arf_c1,45.0,grid,0.1639344262295082,0.1639344262295082,128.8,128.8,56,5,51,0.08928571428571429,1.0,5,0.27657697397441555,0.3136771009221977,4
abrupt_balanced,1332204363,pht_arf_c1,45.0,grid,0.15384615384615385,0.15384615384615385,67.0,67.0,60,5,55,0.08333333333333333,1.0,5,0.2974194971327746,0.31679438888167294,7
abrupt_balanced,1337295874,pht_arf_c1,45.0,grid,0.14705882352941177,0.14705882352941177,422.0,422.0,63,5,58,0.07936507936507936,1.0,5,0.30271283634759594,0.3153396545005845,8
abrupt_balanced,1380564739,pht_arf_c1,45.0,grid,0.16129032258064516,0.16129032258064516,98.0,98.0,57,5,52,0.08771929824561403,1.0,5,0.2923467137185708,0.31300168853097804,9
abrupt_balanced,1395586264,pht_arf_c1,45.0,grid,0.1923076923076923,0.1923076923076923,103.8,103.8,47,5,42,0.10638297872340426,1.0,5,0.27503308337009263,0.3063514742174308,4
abrupt_balanced,1496786007,pht_arf_c1,45.0,grid,0.1694915254237288,0.1694915254237288,458.2,458.2,54,5,49,0.09259259259259259,1.0,5,0.307675341861491,0.3022470450707884,7
abrupt_balanced,1658700540,pht_arf_c1,45.0,grid,0.20408163265306123,0.20408163265306123,110.6,110.6,44,5,39,0.11363636363636363,1.0,5,0.2616894574327305,0.30507858163397844,1
abrupt_balanced,1737489325,pht_arf_c1,45.0,grid,0.1724137931034483,0.1724137931034483,270.0,270.0,53,5,48,0.09433962264150944,1.0,5,0.2954344949272166,0.30640342901675544,8
abrupt_balanced,1870843651,pht_arf_c1,45.0,grid,0.15873015873015872,0.15873015873015872,540.0,540.0,58,5,53,0.08620689655172414,1.0,5,0.30403617115130127,0.30718275100662423,10
abrupt_balanced,1944468667,pht_arf_c1,45.0,grid,0.16129032258064516,0.16129032258064516,110.0,110.0,57,5,52,0.08771929824561403,1.0,5,0.30458756065284515,0.31178075074685024,8
abrupt_balanced,877132087,pht_arf_c1,47.05643484,lambda_ref,0.22727272727272727,0.22727272727272727,96.4,96.4,39,5,34,0.1282051282051282,1.0,5,0.26334362593736216,0.310170151967788,2
abrupt_balanced,1244265337,pht_arf_c1,47.354501486,lambda_ref,0.1851851851851852,0.1851851851851852,196.0,196.0,49,5,44,0.10204081632653061,1.0,5,0.28804587560652845,0.30536433303026367,5
abrupt_balanced,1496786007,pht_arf_c1,47.510799468,lambda_ref,0.17543859649122806,0.17543859649122806,111.8,111.8,52,5,47,0.09615384615384616,1.0,5,0.2953242170269078,0.30541628782958824,5
abrupt_balanced,609942288,pht_arf_c1,47.956033081,lambda_ref,0.2222222222222222,0.2222222222222222,168.4,168.4,40,5,35,0.125,1.0,5,0.28550948389942654,0.28990778023119884,7
abrupt_balanced,176623029,pht_arf_c1,48.118011922,lambda_ref,0.17543859649122806,0.17543859649122806,438.8,438.8,52,5,47,0.09615384615384616,1.0,5,0.29775033083370095,0.2982465255227952,10
abrupt_balanced,76953952,pht_arf_c1,49.492021382,lambda_eq_span,0.2631578947368421,0.2631578947368421,192.4,192.4,33,5,28,0.15151515151515152,1.0,5,0.2642258491398324,0.2921937914014807,1
abrupt_balanced,1332204363,pht_arf_c1,49.765193373,lambda_ref,0.18867924528301885,0.18867924528301885,247.8,247.8,48,5,43,0.10416666666666667,1.0,5,0.3058006175562417,0.30094817508767374,8
abrupt_balanced,829139639,pht_arf_c1,49.824098825,lambda_ref,0.21276595744680848,0.21276595744680848,426.2,426.2,42,5,37,0.11904761904761904,1.0,5,0.2820908689898544,0.29951941810624755,6
abrupt_balanced,168388230,pht_arf_c1,50.977908075,lambda_ref,0.17543859649122806,0.17543859649122806,122.2,122.2,52,5,47,0.09615384615384616,1.0,5,0.2893692104102338,0.31048188076373556,5
abrupt_balanced,570914454,pht_arf_c1,51.913970888,lambda_ref,0.1724137931034483,0.1724137931034483,213.0,213.0,53,5,48,0.09433962264150944,1.0,5,0.3032642258491398,0.30923496557994545,10
abrupt_balanced,877132087,pht_arf_c1,52.053568333,lambda_eq_span,0.2222222222222222,0.2222222222222222,222.0,222.0,40,5,35,0.125,1.0,5,0.2604764005293339,0.3157033380958566,1
abrupt_balanced,1658700540,pht_arf_c1,52.098018825,lambda_ref,0.26666666666666666,0.26666666666666666,198.75,198.75,25,4,21,0.16,0.8,5,0.2616894574327305,0.28320561111832704,1
abrupt_balanced,76953952,pht_arf_c1,52.190890461,lambda_ref,0.25,0.25,181.4,181.4,35,5,30,0.14285714285714285,1.0,5,0.2642258491398324,0.29037537342512015,1
abrupt_balanced,1737489325,pht_arf_c1,52.304135859,lambda_ref,0.21739130434782605,0.21739130434782605,440.0,440.0,41,5,36,0.12195121951219512,1.0,5,0.26455668284075873,0.2944018703727757,4
abrupt_balanced,232150720,pht_arf_c1,52.74584496,lambda_ref,0.2222222222222222,0.2222222222222222,544.6,544.6,40,5,35,0.125,1.0,5,0.2672033524481694,0.3060917002208079,2
abrupt_balanced,612016888,pht_arf_c1,52.970714778,lambda_ref,0.20408163265306123,0.20408163265306123,119.4,119.4,44,5,39,0.11363636363636363,1.0,5,0.2560652845169828,0.31250811793739447,2
abrupt_balanced,1337295874,pht_arf_c1,55.733188659,lambda_eq_span,0.2222222222222222,0.2222222222222222,512.4,512.4,40,5,35,0.125,1.0,5,0.2669827966475518,0.30580594882452267,1
abrupt_balanced,612016888,pht_arf_c1,55.936108351,lambda_eq_span,0.25641025641025644,0.25641025641025644,159.2,159.2,34,5,29,0.14705882352941177,1.0,5,0.25220555800617556,0.3003766722951033,1
abrupt_balanced,176092387,pht_arf_c1,56.388569444,lambda_eq_span,0.23255813953488372,0.23255813953488372,461.8,461.8,38,5,33,0.13157894736842105,1.0,5,0.2574988972209969,0.3024808416677491,1
abrupt_balanced,592703045,pht_arf_c1,56.815585643,lambda_ref,0.2702702702702703,0.2702702702702703,162.6,162.6,32,5,27,0.15625,1.0,5,0.2674239082487869,0.2972074295363034,1
abrupt_balanced,232150720,pht_arf_c1,56.858623356,lambda_eq_span,0.24390243902439027,0.24390243902439027,630.4,630.4,36,5,31,0.1388888888888889,1.0,5,0.26268195853550946,0.30791011819716846,1
abrupt_balanced,609942288,pht_arf_c1,57.352382213,lambda_eq_span,0.2285714285714286,0.2285714285714286,171.5,171.5,30,4,26,0.13333333333333333,0.8,5,0.24867666519629467,0.28419275230549423,1
abrupt_balanced,1244265337,pht_arf_c1,61.704292059,lambda_eq_span,0.3125,0.3125,300.8,300.8,27,5,22,0.18518518518518517,1.0,5,0.2696294662549625,0.2919080400051955,1
abrupt_balanced,1944468667,pht_arf_c1,62.010448724,lambda_ref,0.2631578947368421,0.2631578947368421,177.0,177.0,33,5,28,0.15151515151515152,1.0,5,0.29554477282752534,0.3001948304974672,6
abrupt_balanced,1380564739,pht_arf_c1,62.018434644,lambda_eq_span,0.27777777777777773,0.27777777777777773,238.6,238.6,31,5,26,0.16129032258064516,1.0,5,0.24911777679752978,0.30048058189375243,1
abrupt_balanced,110020020,pht_arf_c1,63.938222975,lambda_ref,0.2857142857142857,0.2857142857142857,260.6,260.6,30,5,25,0.16666666666666666,1.0,5,0.2616894574327305,0.2972334069359657,1
abrupt_balanced,1129302214,pht_arf_c1,63.949435979,lambda_eq_span,0.25641025641025644,0.25641025641025644,180.8,180.8,34,5,29,0.14705882352941177,1.0,5,0.26477723864137626,0.30167554227821797,1
abrupt_balanced,569531098,pht_arf_c1,64.104469895,lambda_ref,0.2631578947368421,0.2631578947368421,206.0,206.0,33,5,28,0.15151515151515152,1.0,5,0.2731583590648434,0.30128588128328354,2
abrupt_balanced,569531098,pht_arf_c1,64.566656858,lambda_eq_span,0.27777777777777773,0.27777777777777773,187.6,187.6,31,5,26,0.16129032258064516,1.0,5,0.27492280546978387,0.30076633329003766,1
abrupt_balanced,76953952,pht_arf_c1,65.0,grid,0.30303030303030304,0.30303030303030304,267.6,267.6,28,5,23,0.17857142857142858,1.0,5,0.2642258491398324,0.2926354071957397,1
abrupt_balanced,110020020,pht_arf_c1,65.0,grid,0.3571428571428571,0.3571428571428571,254.2,254.2,23,5,18,0.21739130434782608,1.0,5,0.2616894574327305,0.2842706845044811,1
abrupt_balanced,168388230,pht_arf_c1,65.0,grid,0.25641025641025644,0.25641025641025644,247.4,247.4,34,5,29,0.14705882352941177,1.0,5,0.2807675341861491,0.2940122093778413,5
abrupt_balanced,176092387,pht_arf_c1,65.0,grid,0.27777777777777773,0.27777777777777773,253.8,253.8,31,5,26,0.16129032258064516,1.0,5,0.2574988972209969,0.296817768541369,1
abrupt_balanced,176623029,pht_arf_c1,65.0,grid,0.32258064516129037,0.32258064516129037,174.6,174.6,26,5,21,0.19230769230769232,1.0,5,0.27337891486546095,0.27575009741524875,4
abrupt_balanced,232150720,pht_arf_c1,65.0,grid,0.30303030303030304,0.30303030303030304,217.0,217.0,28,5,23,0.17857142857142858,1.0,5,0.26268195853550946,0.2951811923626445,1
abrupt_balanced,233227757,pht_arf_c1,65.0,grid,0.25641025641025644,0.25641025641025644,222.6,222.6,34,5,29,0.14705882352941177,1.0,5,0.28451698279664756,0.30448110144174567,4
abrupt_balanced,398083709,pht_arf_c1,65.0,grid,0.22727272727272727,0.22727272727272727,476.2,476.2,39,5,34,0.1282051282051282,1.0,5,0.27437141596823994,0.30411741784647356,4
abrupt_balanced,536987301,pht_arf_c1,65.0,grid,0.2702702702702703,0.2702702702702703,352.8,352.8,32,5,27,0.15625,1.0,5,0.2787825319805911,0.2937524353812183,3
abrupt_balanced,569531098,pht_arf_c1,65.0,grid,0.24390243902439027,0.24390243902439027,222.8,222.8,36,5,31,0.1388888888888889,1.0,5,0.27492280546978387,0.3098584231718405,1
abrupt_balanced,570914454,pht_arf_c1,65.0,grid,0.2222222222222222,0.2222222222222222,250.8,250.8,40,5,35,0.125,1.0,5,0.28054697838553155,0.3015196778802442,5
abrupt_balanced,592703045,pht_arf_c1,65.0,grid,0.25,0.25,202.5,202.5,27,4,23,0.14814814814814814,0.8,5,0.2674239082487869,0.2934147291856085,1
abrupt_balanced,609942288,pht_arf_c1,65.0,grid,0.3846153846153846,0.3846153846153846,181.0,181.0,21,5,16,0.23809523809523808,1.0,5,0.24867666519629467,0.2783997921808027,1
abrupt_balanced,612016888,pht_arf_c1,65.0,grid,0.30303030303030304,0.30303030303030304,167.6,167.6,28,5,23,0.17857142857142858,1.0,5,0.25220555800617556,0.29289518119236263,1
abrupt_balanced,829139639,pht_arf_c1,65.0,grid,0.3125,0.3125,246.4,246.4,27,5,22,0.18518518518518517,1.0,5,0.27635641817379797,0.288505000649435,4
abrupt_balanced,877132087,pht_arf_c1,65.0,grid,0.30303030303030304,0.30303030303030304,224.4,224.4,28,5,23,0.17857142857142858,1.0,5,0.2604764005293339,0.29871411871671644,1
abrupt_balanced,911875363,pht_arf_c1,65.0,grid,0.27777777777777773,0.27777777777777773,436.8,436.8,31,5,26,0.16129032258064516,1.0,5,0.27095280105866787,0.28995973503052347,2
abrupt_balanced,1129302214,pht_arf_c1,65.0,grid,0.29411764705882354,0.29411764705882354,178.4,178.4,29,5,24,0.1724137931034483,1.0,5,0.26477723864137626,0.29653201714508376,1
abrupt_balanced,1206282609,pht_arf_c1,65.0,grid,0.2702702702702703,0.2702702702702703,184.6,184.6,32,5,27,0.15625,1.0,5,0.26014556682840756,0.2920898818028315,2
abrupt_balanced,1244265337,pht_arf_c1,65.0,grid,0.3448275862068966,0.3448275862068966,320.6,320.6,24,5,19,0.20833333333333334,1.0,5,0.2696294662549625,0.2875957916612547,1
abrupt_balanced,1258460216,pht_arf_c1,65.0,grid,0.29411764705882354,0.29411764705882354,246.6,246.6,29,5,24,0.1724137931034483,1.0,5,0.2817600352889281,0.2815950123392648,5
abrupt_balanced,1332204363,pht_arf_c1,65.0,grid,0.32258064516129037,0.32258064516129037,219.0,219.0,26,5,21,0.19230769230769232,1.0,5,0.27293780326422584,0.2847642550980647,4
abrupt_balanced,1337295874,pht_arf_c1,65.0,grid,0.25641025641025644,0.25641025641025644,144.4,144.4,34,5,29,0.14705882352941177,1.0,5,0.2669827966475518,0.2994934407065853,1
abrupt_balanced,1380564739,pht_arf_c1,65.0,grid,0.32258064516129037,0.32258064516129037,181.0,181.0,26,5,21,0.19230769230769232,1.0,5,0.24911777679752978,0.28816729445382516,1
abrupt_balanced,1395586264,pht_arf_c1,65.0,grid,0.30303030303030304,0.30303030303030304,234.2,234.2,28,5,23,0.17857142857142858,1.0,5,0.2697397441552713,0.29079101181971684,3
abrupt_balanced,1496786007,pht_arf_c1,65.0,grid,0.25806451612903225,0.25806451612903225,204.75,204.75,26,4,22,0.15384615384615385,0.8,5,0.28639170710189676,0.28507598389401223,4
abrupt_balanced,1658700540,pht_arf_c1,65.0,grid,0.3125,0.3125,251.2,251.2,27,5,22,0.18518518518518517,1.0,5,0.2616894574327305,0.2890765034420055,1
abrupt_balanced,1737489325,pht_arf_c1,65.0,grid,0.25806451612903225,0.25806451612903225,303.75,303.75,26,4,22,0.15384615384615385,0.8,5,0.2523158359064843,0.287621769060917,1
abrupt_balanced,1870843651,pht_arf_c1,65.0,grid,0.27777777777777773,0.27777777777777773,215.0,215.0,31,5,26,0.16129032258064516,1.0,5,0.28043670048522273,0.2892583452396415,4
abrupt_balanced,1944468667,pht_arf_c1,65.0,grid,0.25,0.25,236.2,236.2,35,5,30,0.14285714285714285,1.0,5,0.2898103220114689,0.3024808416677491,5
abrupt_balanced,1737489325,pht_arf_c1,65.860197395,lambda_eq_span,0.25806451612903225,0.25806451612903225,312.0,312.0,26,4,22,0.15384615384615385,0.8,5,0.2544111160123511,0.28990778023119884,1
abrupt_balanced,1258460216,pht_arf_c1,66.035039961,lambda_eq_span,0.2285714285714286,0.2285714285714286,179.5,179.5,30,4,26,0.13333333333333333,0.8,5,0.257940008822232,0.29193401740485775,1
abrupt_balanced,1395586264,pht_arf_c1,66.385096878,lambda_ref,0.25641025641025644,0.25641025641025644,268.8,268.8,34,5,29,0.14705882352941177,1.0,5,0.2681958535509484,0.29951941810624755,3
abrupt_balanced,1870843651,pht_arf_c1,69.913282156,lambda_eq_span,0.37037037037037035,0.37037037037037035,253.4,253.4,22,5,17,0.22727272727272727,1.0,5,0.26036612262902514,0.28268606312508116,1
abrupt_balanced,398083709,pht_arf_c1,71.35201177,lambda_eq_span,0.4,0.4,388.0,388.0,20,5,15,0.25,1.0,5,0.2656594618438465,0.28193271853487467,1
abrupt_balanced,536987301,pht_arf_c1,74.830437481,lambda_eq_span,0.27586206896551724,0.27586206896551724,223.25,223.25,24,4,20,0.16666666666666666,0.8,5,0.275363917071019,0.2906611248214054,1
abrupt_balanced,829139639,pht_arf_c1,75.672528177,lambda_eq_span,0.3571428571428571,0.3571428571428571,260.4,260.4,23,5,18,0.21739130434782608,1.0,5,0.26080723423026025,0.28915443564099236,1
abrupt_balanced,1395586264,pht_arf_c1,76.284737408,lambda_eq_span,0.3571428571428571,0.3571428571428571,277.6,277.6,23,5,18,0.21739130434782608,1.0,5,0.2562858403176004,0.2837251591115729,1
abrupt_balanced,1206282609,pht_arf_c1,77.052515924,lambda_eq_span,0.3571428571428571,0.3571428571428571,613.2,613.2,23,5,18,0.21739130434782608,1.0,5,0.2555138950154389,0.28702428886868425,1
abrupt_balanced,1944468667,pht_arf_c1,83.317373276,lambda_eq_span,0.32000000000000006,0.32000000000000006,367.5,367.5,20,4,16,0.2,0.8,5,0.2627922364358183,0.29289518119236263,1
abrupt_balanced,233227757,pht_arf_c1,84.163062841,lambda_eq_span,0.37037037037037035,0.37037037037037035,420.8,420.8,22,5,17,0.22727272727272727,1.0,5,0.2657697397441553,0.2954409663592674,1
abrupt_balanced,176623029,pht_arf_c1,85.658913344,lambda_eq_span,0.5,0.5,306.4,306.4,15,5,10,0.3333333333333333,1.0,5,0.2627922364358183,0.2754383686193012,1
abrupt_balanced,1496786007,pht_arf_c1,87.840482205,lambda_eq_span,0.45454545454545453,0.45454545454545453,525.6,525.6,17,5,12,0.29411764705882354,1.0,5,0.27194530216144686,0.28289388232237955,1
abrupt_balanced,76953952,pht_arf_c1,95.0,grid,0.5263157894736842,0.5263157894736842,491.0,491.0,14,5,9,0.35714285714285715,1.0,5,0.2642258491398324,0.2759059618132225,1
abrupt_balanced,110020020,pht_arf_c1,95.0,grid,0.4166666666666667,0.4166666666666667,418.4,418.4,19,5,14,0.2631578947368421,1.0,5,0.2616894574327305,0.2839589557085336,1
abrupt_balanced,168388230,pht_arf_c1,95.0,grid,0.4347826086956522,0.4347826086956522,511.8,511.8,18,5,13,0.2777777777777778,1.0,5,0.26499779444199384,0.28154305753994024,2
abrupt_balanced,176092387,pht_arf_c1,95.0,grid,0.3076923076923077,0.3076923076923077,849.5,849.5,21,4,17,0.19047619047619047,0.8,5,0.2574988972209969,0.2905831926224185,1
abrupt_balanced,176623029,pht_arf_c1,95.0,grid,0.5,0.5,444.8,444.8,15,5,10,0.3333333333333333,1.0,5,0.2627922364358183,0.27406156643719964,1
abrupt_balanced,232150720,pht_arf_c1,95.0,grid,0.45454545454545453,0.45454545454545453,503.4,503.4,17,5,12,0.29411764705882354,1.0,5,0.26268195853550946,0.28102350954669436,1
abrupt_balanced,233227757,pht_arf_c1,95.0,grid,0.47619047619047616,0.47619047619047616,379.4,379.4,16,5,11,0.3125,1.0,5,0.2657697397441553,0.2858293284842187,1
abrupt_balanced,398083709,pht_arf_c1,95.0,grid,0.4,0.4,458.5,458.5,15,4,11,0.26666666666666666,0.8,5,0.2656594618438465,0.2797246395635797,1
abrupt_balanced,536987301,pht_arf_c1,95.0,grid,0.38095238095238093,0.38095238095238093,422.25,422.25,16,4,12,0.25,0.8,5,0.275363917071019,0.2802701649564879,1
abrupt_balanced,569531098,pht_arf_c1,95.0,grid,0.3636363636363636,0.3636363636363636,436.5,436.5,17,4,13,0.23529411764705882,0.8,5,0.27492280546978387,0.2796726847642551,1
abrupt_balanced,570914454,pht_arf_c1,95.0,grid,0.37037037037037035,0.37037037037037035,728.4,728.4,22,5,17,0.22727272727272727,1.0,5,0.26179973533303924,0.2906611248214054,2
abrupt_balanced,592703045,pht_arf_c1,95.0,grid,0.5,0.5,413.2,413.2,15,5,10,0.3333333333333333,1.0,5,0.2674239082487869,0.28278997272373035,1
abrupt_balanced,609942288,pht_arf_c1,95.0,grid,0.45454545454545453,0.45454545454545453,429.6,429.6,17,5,12,0.29411764705882354,1.0,5,0.24867666519629467,0.2792310689699961,1
abrupt_balanced,612016888,pht_arf_c1,95.0,grid,0.4210526315789473,0.4210526315789473,557.5,557.5,14,4,10,0.2857142857142857,0.8,5,0.25220555800617556,0.27530848162098975,1
abrupt_balanced,829139639,pht_arf_c1,95.0,grid,0.4,0.4,362.0,362.0,15,4,11,0.26666666666666666,0.8,5,0.26080723423026025,0.2825042213274451,1
abrupt_balanced,877132087,pht_arf_c1,95.0,grid,0.45454545454545453,0.45454545454545453,483.0,483.0,17,5,12,0.29411764705882354,1.0,5,0.2604764005293339,0.28606312508117937,1
abrupt_balanced,911875363,pht_arf_c1,95.0,grid,0.4347826086956522,0.4347826086956522,443.2,443.2,18,5,13,0.2777777777777778,1.0,5,0.27337891486546095,0.28393297830887126,2
abrupt_balanced,1129302214,pht_arf_c1,95.0,grid,0.5,0.5,455.2,455.2,15,5,10,0.3333333333333333,1.0,5,0.26477723864137626,0.2847382776984024,1
abrupt_balanced,1206282609,pht_arf_c1,95.0,grid,0.5,0.5,346.2,346.2,15,5,10,0.3333333333333333,1.0,5,0.2556241729157477,0.2758540070138979,1
abrupt_balanced,1244265337,pht_arf_c1,95.0,grid,0.5555555555555556,0.5555555555555556,488.4,488.4,13,5,8,0.38461538461538464,1.0,5,0.2696294662549625,0.2723470580594882,1
