Calibration,Detector,Clock,Dataset,w,Seed,lambda,lambda_role,ADD,F1,precision,recall,TP,FP,FN,n_detections
IID,PHT + RF (Static),1,PFF->VNQ,100,18,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,19,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,20,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,21,1.000014871,lambda_eq,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,22,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,23,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,24,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,25,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,26,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,27,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,28,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,29,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,PFF->VNQ,100,30,1.000014871,lambda_eq,537.0,0.017094017094017096,0.008620689655172414,1.0,1,115,0,116
IID,PHT + RF (Static),1,PFF->VNQ,100,1,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,2,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,3,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,4,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,5,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,6,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,7,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,8,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,9,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,10,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,11,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,12,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,13,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,14,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,15,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,16,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,17,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,18,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,19,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,20,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,21,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,22,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,23,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,24,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,25,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,26,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,27,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,28,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,29,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,PFF->VNQ,100,30,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
IID,PHT + RF (Static),1,SPY->BWX,500,1,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,2,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,3,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,4,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,5,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,6,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,7,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,8,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,9,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,10,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,11,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,12,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,13,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,14,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,15,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,16,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,17,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,18,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,19,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,20,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,21,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,22,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,23,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,24,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,25,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,26,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,27,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,28,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,29,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,30,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->BWX,500,1,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,2,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,3,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,4,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,5,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,6,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,7,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,8,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,9,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,10,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,11,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,12,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,13,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,14,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,15,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,16,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,17,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,18,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,19,15.0,lambda_ref,26.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,20,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,21,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,22,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,23,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,24,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,25,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,26,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,27,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,28,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,29,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->BWX,500,30,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,1,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,2,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,3,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,4,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,5,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,6,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,7,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,8,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,9,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,10,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,11,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,12,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,13,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,14,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,15,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,16,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,17,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,18,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,19,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,20,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,21,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,22,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,23,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,24,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,25,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,26,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,27,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,28,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,29,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,30,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->PFF,500,1,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,2,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,3,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,4,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,5,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,6,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,7,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,8,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,9,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,10,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,11,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,12,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,13,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,14,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,15,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,16,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,17,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,18,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,19,15.0,lambda_ref,26.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,20,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,21,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,22,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,23,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,24,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,25,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,26,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,27,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,28,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,29,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->PFF,500,30,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,1,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,2,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,3,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,4,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,5,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,6,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,7,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,8,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,9,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,10,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,11,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,12,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,13,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,14,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,15,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,16,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,17,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,18,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,19,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,20,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,21,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,22,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,23,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,24,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,25,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,26,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,27,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,28,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,29,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,30,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
IID,PHT + RF (Static),1,SPY->VNQ,100,1,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,2,15.0,lambda_ref,18.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,3,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,4,15.0,lambda_ref,37.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,5,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,6,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,7,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,8,15.0,lambda_ref,16.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,9,15.0,lambda_ref,24.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,10,15.0,lambda_ref,45.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,11,15.0,lambda_ref,32.0,1.0,1.0,1.0,1,0,0,1
IID,PHT + RF (Static),1,SPY->VNQ,100,12,15.0,lambda_ref,37.0,1.0,1.0,1.0,1,0,0,1
