variant,seed,pipeline,n_total,warmup_steps,span_lo,span_hi,span_len,span_over_warmup,p_true_warmup,p_true_span,lambda_eq_warm_emp,lambda_eq_span_emp,lambda_eq_span_arl,theta_star_span,arl_note,arl_emp_ratio,arl_concordant,fa_of_warm_lambda_over_span,verdict_warm,verdict_span,bound_span,attained_fa_span
abrupt_balanced,609942288,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.31907645722937167,0.24867666519629467,47.95603308081627,57.352382212877274,30.406385533846603,0.05305271638539408,,1.886195323973511,True,3,OK,OK,,1
abrupt_balanced,612016888,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3427327781983346,0.25220555800617556,52.970714777708054,55.936108350753784,30.582354056570697,0.052568025699967276,,1.8290321355669403,True,2,OK,OK,,1
abrupt_balanced,829139639,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.33800151400454204,0.26080723423026025,49.82409882545471,75.67252817749977,30.997883488719257,0.05145049806533206,,2.441215968988286,False,2,OK,OK,,1
abrupt_balanced,877132087,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.33970476911430736,0.2604764005293339,47.05643483996391,52.053568333387375,30.982248221569343,0.051491874956269355,,1.6801094601375157,True,2,OK,OK,,1
abrupt_balanced,911875363,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3268357305071915,0.2688575209528011,31.049231320619583,121.98196944594383,31.369946880376652,0.05048095385823763,,3.888497800493541,False,4,OK,OK,,1
abrupt_balanced,1129302214,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3181302043906132,0.26477723864137626,41.855429887771606,63.949435979127884,31.183373111582537,0.05096354766127735,,2.0507542833900465,False,3,OK,OK,,1
abrupt_balanced,1206282609,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.33062074186222556,0.2556241729157477,29.837929397821426,77.0525159239769,30.749757064910018,0.052113303555657256,,2.505792672160819,False,4,OK,OK,,1
abrupt_balanced,1244265337,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.330999242997729,0.2696294662549625,47.354501485824585,61.7042920589447,31.404784952095845,0.050391629889010844,,1.9648054318177006,True,2,OK,OK,,1
abrupt_balanced,1258460216,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.32910673732021195,0.257940008822232,33.634795516729355,66.03503996133804,30.861462374122674,0.05181327508473579,,2.139724915197421,False,5,OK,OK,,1
abrupt_balanced,1332204363,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.32361847085541257,0.2545213939126599,49.76519337296486,103.15167638659477,30.696083638559085,0.052258428600776036,,3.3604181432780607,False,3,OK,OK,,1
abrupt_balanced,1337295874,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.32342922028766086,0.2669827966475518,26.437890619039536,55.73318865895271,31.284732610773645,0.05070048317952248,,1.781482020394819,True,6,OK,OK,,1
abrupt_balanced,1380564739,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3257002271006813,0.24911777679752978,34.70664870738983,62.01843464374542,30.428558771625692,0.052991259272085894,,2.0381653665955732,False,3,OK,OK,,1
abrupt_balanced,1395586264,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.32172596517789553,0.2562858403176004,66.38509687781334,76.28473740816116,30.781812071130865,0.052026930849780495,,2.4782406322240473,False,2,OK,OK,,1
abrupt_balanced,1496786007,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3251324753974262,0.27194530216144686,47.51079946756363,87.84048220515251,31.508428039468896,0.05012734163757651,,2.7878408308760916,False,2,OK,OK,,1
abrupt_balanced,1658700540,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.32816048448145346,0.2616894574327305,52.09801882505417,41.622960805892944,31.03944336326307,0.05134076622537892,,1.3409699497110203,True,1,OK,OK,,1
abrupt_balanced,1737489325,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3315669947009841,0.2544111160123511,52.304135859012604,65.86019739508629,30.69069918146464,0.05227302213283602,,2.1459334310266196,False,2,OK,OK,,1
abrupt_balanced,1870843651,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3385692657077971,0.26036612262902514,40.28601077198982,69.9132821559906,30.97703035844696,0.05150569495312447,,2.256939459560762,False,5,OK,OK,,1
abrupt_balanced,1944468667,pht_arf_c1,52847,5284,5284,14352,9068,1.7161241483724452,0.3298637395912188,0.2627922364358183,62.01044872403145,83.31737327575684,31.09111944721193,0.05120483192125448,,2.6797804246713364,False,2,OK,OK,,1
abrupt_balanced,76953952,pht_ht,52847,5284,5284,14352,9068,1.7161241483724452,0.3925056775170325,0.3754962505513895,44.90237799286842,47.603462904691696,34.921983803633964,0.042496864685123155,,1.3631374200379218,True,3,OK,OK,,1
