boundary_shift,seed,delta_e,tau_hat,tau_det,n_swaps_post,n_warnings_post
2.768421052631579,71,0.032,94.0,92.0,1,1
2.768421052631579,72,-0.011999999999999997,46.0,37.0,1,1
2.768421052631579,73,-0.025999999999999995,227.0,721.0,1,1
2.768421052631579,74,-0.016,118.0,307.0,1,1
2.768421052631579,75,0.022000000000000006,37.0,32.0,1,1
2.768421052631579,76,0.030000000000000002,25.0,22.0,1,1
2.768421052631579,77,-0.016,135.0,107.0,1,1
2.768421052631579,78,0.04,20.0,18.0,1,1
2.768421052631579,79,0.016,49.0,548.0,1,1
2.768421052631579,80,0.0040000000000000036,247.0,5.0,1,1
2.768421052631579,81,0.009999999999999995,34.0,33.0,1,1
2.768421052631579,82,-0.008000000000000007,52.0,313.0,1,1
2.768421052631579,83,-0.062,50.0,50.0,1,1
2.768421052631579,84,0.021999999999999992,40.0,489.0,1,1
2.768421052631579,85,0.010000000000000002,29.0,29.0,1,1
2.768421052631579,86,0.027999999999999997,123.0,60.0,1,1
2.768421052631579,87,0.031999999999999994,27.0,1148.0,1,1
2.768421052631579,88,-0.00399999999999999,37.0,34.0,1,1
2.768421052631579,89,0.013999999999999999,36.0,32.0,1,1
2.768421052631579,90,0.0020000000000000018,31.0,31.0,1,1
2.768421052631579,91,0.008,26.0,28.0,1,1
2.768421052631579,92,0.041999999999999996,45.0,44.0,1,1
2.768421052631579,93,-0.0020000000000000018,45.0,45.0,1,1
2.768421052631579,94,0.024000000000000007,549.0,29.0,1,1
2.768421052631579,95,0.022,28.0,27.0,1,1
2.768421052631579,96,0.032,2190.0,626.0,1,1
2.768421052631579,97,0.0,52.0,51.0,1,1
2.768421052631579,98,0.006000000000000005,392.0,409.0,1,1
2.768421052631579,99,0.009999999999999995,76.0,69.0,1,1
2.768421052631579,100,0.039999999999999994,28.0,24.0,1,1
2.973684210526316,1,0.0,50.0,47.0,1,1
2.973684210526316,2,-0.036000000000000004,49.0,33.0,1,1
2.973684210526316,3,-0.017999999999999988,42.0,476.0,1,1
2.973684210526316,4,0.0059999999999999915,86.0,86.0,1,1
2.973684210526316,5,0.010000000000000009,441.0,446.0,1,1
2.973684210526316,6,0.034,24.0,24.0,1,1
2.973684210526316,7,0.016,27.0,27.0,1,1
2.973684210526316,8,-0.007999999999999993,46.0,43.0,1,1
2.973684210526316,9,-0.031999999999999994,51.0,50.0,1,1
2.973684210526316,10,0.02400000000000002,460.0,517.0,1,1
2.973684210526316,11,0.032,363.0,7.0,1,1
2.973684210526316,12,-0.038000000000000006,185.0,255.0,1,1
2.973684210526316,13,-0.027999999999999997,35.0,35.0,1,1
2.973684210526316,14,-0.0059999999999999915,453.0,479.0,1,1
2.973684210526316,15,-0.011999999999999997,44.0,44.0,1,1
2.973684210526316,16,-0.036000000000000004,78.0,53.0,1,1
2.973684210526316,17,0.0,30.0,627.0,1,1
2.973684210526316,18,-0.04800000000000001,298.0,360.0,1,1
2.973684210526316,19,-0.024,162.0,14.0,1,1
2.973684210526316,20,-0.032,207.0,44.0,1,1
2.973684210526316,21,-0.033999999999999996,54.0,360.0,1,1
2.973684210526316,22,-0.03,46.0,45.0,1,1
2.973684210526316,23,-0.038,651.0,306.0,1,1
2.973684210526316,24,-0.0040000000000000036,33.0,534.0,1,1
2.973684210526316,25,-0.025999999999999995,81.0,73.0,1,1
2.973684210526316,26,-0.006000000000000005,387.0,496.0,1,1
2.973684210526316,27,0.008,49.0,53.0,1,1
2.973684210526316,28,0.005999999999999998,29.0,28.0,1,1
2.973684210526316,29,0.014000000000000005,42.0,41.0,1,1
2.973684210526316,30,-0.03599999999999999,74.0,45.0,1,1
2.973684210526316,31,-0.009999999999999995,33.0,29.0,1,1
2.973684210526316,32,0.024,32.0,29.0,1,1
2.973684210526316,33,-0.028000000000000004,213.0,8.0,1,1
2.973684210526316,34,0.0,59.0,52.0,1,1
2.973684210526316,35,-0.0040000000000000036,370.0,393.0,1,1
2.973684210526316,36,-0.020000000000000004,296.0,355.0,1,1
2.973684210526316,37,0.0020000000000000018,40.0,37.0,1,1
2.973684210526316,38,-0.001999999999999995,28.0,28.0,1,1
2.973684210526316,39,-0.007999999999999993,355.0,456.0,1,1
2.973684210526316,40,-0.010000000000000009,41.0,41.0,1,1
2.973684210526316,41,-0.04200000000000001,340.0,377.0,1,1
2.973684210526316,42,0.034,687.0,700.0,1,1
2.973684210526316,43,-0.023999999999999994,447.0,471.0,1,1
2.973684210526316,44,0.009999999999999995,371.0,41.0,1,1
2.973684210526316,45,0.0,29.0,822.0,1,1
2.973684210526316,46,-0.08,53.0,52.0,1,1
2.973684210526316,47,-0.008000000000000007,45.0,39.0,1,1
2.973684210526316,48,0.0040000000000000036,92.0,720.0,1,1
2.973684210526316,49,-0.001999999999999995,45.0,42.0,1,1
2.973684210526316,50,0.0020000000000000018,37.0,34.0,1,1
2.973684210526316,51,-0.014000000000000012,73.0,240.0,1,1
2.973684210526316,52,0.06000000000000001,479.0,57.0,1,1
2.973684210526316,53,-0.026000000000000002,449.0,544.0,1,1
2.973684210526316,54,0.05,217.0,159.0,1,1
2.973684210526316,55,0.032000000000000015,364.0,88.0,1,1
2.973684210526316,56,0.03199999999999999,203.0,47.0,1,1
2.973684210526316,57,-0.022000000000000006,123.0,123.0,1,1
2.973684210526316,58,0.001999999999999995,41.0,40.0,1,1
2.973684210526316,59,-0.034,53.0,51.0,1,1
2.973684210526316,60,-0.020000000000000004,53.0,37.0,1,1
2.973684210526316,61,0.0020000000000000018,31.0,31.0,1,1
2.973684210526316,62,-0.07,73.0,29.0,1,1
2.973684210526316,63,-0.046,63.0,36.0,1,1
2.973684210526316,64,0.010000000000000009,57.0,56.0,1,1
2.973684210526316,65,-0.027999999999999997,46.0,45.0,1,1
2.973684210526316,66,-0.016,60.0,60.0,1,1
2.973684210526316,67,-0.0040000000000000036,48.0,780.0,1,1
2.973684210526316,68,0.024,28.0,25.0,1,1
2.973684210526316,69,-0.00399999999999999,54.0,414.0,1,1
2.973684210526316,70,-0.0020000000000000018,236.0,15.0,1,1
2.973684210526316,71,0.03,94.0,92.0,1,1
2.973684210526316,72,-0.018000000000000002,37.0,36.0,1,1
2.973684210526316,73,-0.031999999999999994,227.0,597.0,1,1
2.973684210526316,74,-0.020000000000000004,108.0,296.0,1,1
2.973684210526316,75,0.005999999999999998,28.0,28.0,1,1
2.973684210526316,76,0.014000000000000002,25.0,22.0,1,1
2.973684210526316,77,-0.0020000000000000018,178.0,109.0,1,1
2.973684210526316,78,0.013999999999999999,20.0,18.0,1,1
2.973684210526316,79,0.0,49.0,438.0,1,1
2.973684210526316,80,0.0040000000000000036,185.0,5.0,1,1
2.973684210526316,81,0.0020000000000000018,34.0,33.0,1,1
2.973684210526316,82,-0.008000000000000007,52.0,313.0,1,1
2.973684210526316,83,-0.064,50.0,50.0,1,1
2.973684210526316,84,-0.006000000000000005,40.0,350.0,1,1
2.973684210526316,85,0.0040000000000000036,28.0,25.0,1,1
2.973684210526316,86,0.008000000000000007,123.0,60.0,1,1
2.973684210526316,87,0.019999999999999997,27.0,810.0,1,1
2.973684210526316,88,-0.009999999999999995,37.0,34.0,1,1
2.973684210526316,89,0.0,36.0,32.0,1,1
2.973684210526316,90,0.0020000000000000018,31.0,31.0,1,1
2.973684210526316,91,-0.008,25.0,293.0,1,1
2.973684210526316,92,0.018000000000000002,44.0,43.0,1,1
2.973684210526316,93,-0.020000000000000004,45.0,45.0,1,1
2.973684210526316,94,0.024000000000000007,550.0,29.0,1,1
2.973684210526316,95,0.008,27.0,26.0,1,1
2.973684210526316,96,0.02,1751.0,428.0,1,1
2.973684210526316,97,-0.0020000000000000018,52.0,51.0,1,1
2.973684210526316,98,0.0,393.0,420.0,1,1
2.973684210526316,99,0.0040000000000000036,69.0,68.0,1,1
2.973684210526316,100,0.027999999999999997,28.0,24.0,1,1
3.1789473684210527,1,-0.006000000000000005,50.0,47.0,1,1
3.1789473684210527,2,-0.034,49.0,33.0,1,1
3.1789473684210527,3,-0.017999999999999988,39.0,521.0,1,1
3.1789473684210527,4,-0.006000000000000005,55.0,546.0,1,1
3.1789473684210527,5,0.0,435.0,439.0,1,1
3.1789473684210527,6,0.027999999999999997,24.0,24.0,1,1
3.1789473684210527,7,0.016,27.0,27.0,1,1
3.1789473684210527,8,-0.016,46.0,43.0,1,1
3.1789473684210527,9,-0.033999999999999996,51.0,50.0,1,1
3.1789473684210527,10,0.020000000000000018,439.0,461.0,1,1
3.1789473684210527,11,0.027999999999999997,363.0,7.0,1,1
3.1789473684210527,12,-0.038000000000000006,196.0,274.0,1,1
3.1789473684210527,13,-0.031999999999999994,35.0,35.0,1,1
3.1789473684210527,14,-0.00399999999999999,465.0,491.0,1,1
3.1789473684210527,15,-0.007999999999999993,44.0,44.0,1,1
3.1789473684210527,16,-0.04000000000000001,72.0,52.0,1,1
3.1789473684210527,17,0.0,30.0,627.0,1,1
3.1789473684210527,18,-0.054000000000000006,306.0,335.0,1,1
3.1789473684210527,19,-0.019999999999999997,154.0,14.0,1,1
3.1789473684210527,20,-0.04200000000000001,207.0,44.0,1,1
3.1789473684210527,21,-0.04,39.0,395.0,1,1
3.1789473684210527,22,-0.038,45.0,44.0,1,1
3.1789473684210527,23,-0.048,388.0,264.0,1,1
3.1789473684210527,24,-0.006000000000000005,33.0,514.0,1,1
3.1789473684210527,25,-0.025999999999999995,81.0,73.0,1,1
3.1789473684210527,26,-0.006000000000000005,387.0,496.0,1,1
3.1789473684210527,27,0.010000000000000002,49.0,53.0,1,1
3.1789473684210527,28,-0.005999999999999998,29.0,28.0,1,1
3.1789473684210527,29,0.008,41.0,40.0,1,1
3.1789473684210527,30,-0.03799999999999999,74.0,45.0,1,1
3.1789473684210527,31,-0.011999999999999997,33.0,29.0,1,1
3.1789473684210527,32,0.013999999999999999,32.0,29.0,1,1
3.1789473684210527,33,-0.04000000000000001,204.0,8.0,1,1
3.1789473684210527,34,-0.008000000000000007,57.0,50.0,1,1
3.1789473684210527,35,-0.01200000000000001,369.0,378.0,1,1
3.1789473684210527,36,-0.022000000000000006,288.0,345.0,1,1
3.1789473684210527,37,0.0040000000000000036,40.0,37.0,1,1
3.1789473684210527,38,-0.009999999999999995,24.0,24.0,1,1
3.1789473684210527,39,-0.017999999999999995,311.0,425.0,1,1
3.1789473684210527,40,-0.022000000000000006,38.0,37.0,1,1
3.1789473684210527,41,-0.05400000000000002,336.0,373.0,1,1
3.1789473684210527,42,0.01200000000000001,601.0,609.0,1,1
3.1789473684210527,43,-0.025999999999999995,386.0,437.0,1,1
3.1789473684210527,44,0.007999999999999993,350.0,41.0,1,1
3.1789473684210527,45,-0.006000000000000005,29.0,735.0,1,1
3.1789473684210527,46,-0.08,53.0,52.0,1,1
3.1789473684210527,47,-0.022000000000000006,45.0,39.0,1,1
3.1789473684210527,48,-0.009999999999999995,90.0,92.0,1,1
3.1789473684210527,49,-0.001999999999999995,45.0,42.0,1,1
3.1789473684210527,50,-0.005999999999999998,37.0,34.0,1,1
3.1789473684210527,51,-0.024000000000000007,62.0,223.0,1,1
3.1789473684210527,52,0.052000000000000005,465.0,57.0,1,1
3.1789473684210527,53,-0.026000000000000002,449.0,544.0,1,1
3.1789473684210527,54,0.044,219.0,162.0,1,1
3.1789473684210527,55,0.018000000000000002,314.0,88.0,1,1
3.1789473684210527,56,0.02600000000000001,203.0,47.0,1,1
3.1789473684210527,57,-0.032000000000000015,123.0,123.0,1,1
3.1789473684210527,58,0.0,41.0,40.0,1,1
3.1789473684210527,59,-0.03,54.0,51.0,1,1
3.1789473684210527,60,-0.021999999999999992,53.0,37.0,1,1
3.1789473684210527,61,0.0,31.0,31.0,1,1
3.1789473684210527,62,-0.07200000000000001,73.0,29.0,1,1
3.1789473684210527,63,-0.057999999999999996,51.0,36.0,1,1
3.1789473684210527,64,-0.007999999999999993,57.0,56.0,1,1
3.1789473684210527,65,-0.03,46.0,45.0,1,1
3.1789473684210527,66,-0.025999999999999995,60.0,60.0,1,1
3.1789473684210527,67,-0.014000000000000005,45.0,45.0,1,1
3.1789473684210527,68,0.022000000000000006,28.0,25.0,1,1
3.1789473684210527,69,-0.009999999999999995,54.0,376.0,1,1
3.1789473684210527,70,-0.008000000000000007,253.0,15.0,1,1
3.1789473684210527,71,0.03,91.0,83.0,1,1
3.1789473684210527,72,-0.016,36.0,35.0,1,1
3.1789473684210527,73,-0.041999999999999996,264.0,530.0,1,1
3.1789473684210527,74,-0.027999999999999997,108.0,273.0,1,1
3.1789473684210527,75,0.003999999999999997,25.0,25.0,1,1
3.1789473684210527,76,0.009999999999999998,25.0,22.0,1,1
3.1789473684210527,77,0.066,969.0,117.0,1,1
3.1789473684210527,78,-0.0040000000000000036,20.0,18.0,1,1
3.1789473684210527,79,-0.0040000000000000036,49.0,337.0,1,1
3.1789473684210527,80,-0.003999999999999997,185.0,5.0,1,1
3.1789473684210527,81,-0.006000000000000005,34.0,33.0,1,1
3.1789473684210527,82,-0.009999999999999995,52.0,303.0,1,1
3.1789473684210527,83,-0.09,50.0,50.0,1,1
3.1789473684210527,84,-0.008000000000000007,40.0,322.0,1,1
3.1789473684210527,85,0.0040000000000000036,28.0,25.0,1,1
3.1789473684210527,86,-0.0020000000000000018,119.0,60.0,1,1
3.1789473684210527,87,0.001999999999999995,27.0,535.0,1,1
3.1789473684210527,88,-0.015999999999999986,37.0,34.0,1,1
3.1789473684210527,89,-0.017999999999999995,36.0,32.0,1,1
3.1789473684210527,90,0.0,31.0,31.0,1,1
3.1789473684210527,91,-0.008,25.0,293.0,1,1
3.1789473684210527,92,0.0020000000000000018,44.0,43.0,1,1
3.1789473684210527,93,-0.036000000000000004,40.0,40.0,1,1
3.1789473684210527,94,0.027999999999999983,552.0,29.0,1,1
3.1789473684210527,95,0.011999999999999997,27.0,26.0,1,1
3.1789473684210527,96,0.008000000000000004,1124.0,339.0,1,1
3.1789473684210527,97,-0.0020000000000000018,52.0,51.0,1,1
3.1789473684210527,98,0.0040000000000000036,401.0,449.0,1,1
3.1789473684210527,99,-0.0020000000000000018,69.0,68.0,1,1
3.1789473684210527,100,0.022000000000000006,28.0,24.0,1,1
3.3842105263157896,1,-0.006000000000000005,50.0,47.0,1,1
3.3842105263157896,2,-0.036000000000000004,49.0,33.0,1,1
3.3842105263157896,3,-0.031999999999999994,39.0,439.0,1,1
3.3842105263157896,4,-0.016000000000000007,60.0,443.0,1,1
3.3842105263157896,5,-0.0020000000000000018,428.0,432.0,1,1
3.3842105263157896,6,0.022,24.0,24.0,1,1
3.3842105263157896,7,0.014000000000000005,27.0,27.0,1,1
3.3842105263157896,8,-0.031999999999999994,46.0,43.0,1,1
3.3842105263157896,9,-0.033999999999999996,51.0,50.0,1,1
3.3842105263157896,10,0.036000000000000004,460.0,528.0,1,1
3.3842105263157896,11,0.021999999999999992,355.0,7.0,1,1
3.3842105263157896,12,-0.041999999999999996,190.0,274.0,1,1
3.3842105263157896,13,-0.039999999999999994,35.0,35.0,1,1
3.3842105263157896,14,-0.009999999999999995,367.0,456.0,1,1
3.3842105263157896,15,-0.023999999999999994,44.0,44.0,1,1
3.3842105263157896,16,-0.05,72.0,52.0,1,1
3.3842105263157896,17,-0.013999999999999999,30.0,421.0,1,1
3.3842105263157896,18,-0.05600000000000001,366.0,379.0,1,1
3.3842105263157896,19,-0.03,154.0,14.0,1,1
3.3842105263157896,20,-0.04400000000000001,207.0,44.0,1,1
3.3842105263157896,21,-0.049999999999999996,39.0,334.0,1,1
3.3842105263157896,22,-0.04,45.0,44.0,1,1
3.3842105263157896,23,-0.048,388.0,264.0,1,1
3.3842105263157896,24,-0.012000000000000004,33.0,501.0,1,1
3.3842105263157896,25,-0.025999999999999995,81.0,73.0,1,1
3.3842105263157896,26,-0.0020000000000000018,367.0,559.0,1,1
3.3842105263157896,27,0.008,49.0,53.0,1,1
3.3842105263157896,28,-0.008,29.0,28.0,1,1
3.3842105263157896,29,0.0040000000000000036,41.0,40.0,1,1
3.3842105263157896,30,-0.041999999999999996,74.0,45.0,1,1
3.3842105263157896,31,-0.016,33.0,29.0,1,1
3.3842105263157896,32,0.005999999999999998,31.0,29.0,1,1
3.3842105263157896,33,-0.042,222.0,8.0,1,1
3.3842105263157896,34,-0.014000000000000005,57.0,50.0,1,1
3.3842105263157896,35,-0.01200000000000001,369.0,378.0,1,1
3.3842105263157896,36,-0.02600000000000001,285.0,329.0,1,1
3.3842105263157896,37,-0.011999999999999997,40.0,37.0,1,1
3.3842105263157896,38,-0.027999999999999997,23.0,22.0,1,1
3.3842105263157896,39,-0.023999999999999994,278.0,407.0,1,1
3.3842105263157896,40,-0.028000000000000004,38.0,37.0,1,1
3.3842105263157896,41,-0.062,329.0,364.0,1,1
3.3842105263157896,42,0.014000000000000012,554.0,560.0,1,1
3.3842105263157896,43,-0.03799999999999999,344.0,364.0,1,1
3.3842105263157896,44,0.0059999999999999915,350.0,41.0,1,1
3.3842105263157896,45,-0.012000000000000004,29.0,688.0,1,1
3.3842105263157896,46,-0.076,53.0,52.0,1,1
3.3842105263157896,47,-0.022000000000000006,45.0,39.0,1,1
3.3842105263157896,48,-0.007999999999999993,90.0,577.0,1,1
3.3842105263157896,49,-0.017999999999999995,45.0,42.0,1,1
3.3842105263157896,50,-0.013999999999999999,37.0,34.0,1,1
3.3842105263157896,51,-0.034,62.0,223.0,1,1
3.3842105263157896,52,0.05,468.0,57.0,1,1
3.3842105263157896,53,-0.03200000000000001,359.0,482.0,1,1
3.3842105263157896,54,0.039999999999999994,219.0,162.0,1,1
3.3842105263157896,55,0.016,314.0,88.0,1,1
3.3842105263157896,56,-0.008000000000000007,139.0,47.0,1,1
3.3842105263157896,57,-0.018000000000000016,158.0,158.0,1,1
3.3842105263157896,58,-0.012000000000000004,41.0,40.0,1,1
3.3842105263157896,59,-0.04000000000000001,54.0,51.0,1,1
3.3842105263157896,60,-0.023999999999999994,53.0,37.0,1,1
3.3842105263157896,61,-0.008,31.0,31.0,1,1
3.3842105263157896,62,-0.07600000000000001,73.0,29.0,1,1
3.3842105263157896,63,-0.06999999999999999,45.0,31.0,1,1
3.3842105263157896,64,-0.009999999999999995,57.0,56.0,1,1
3.3842105263157896,65,-0.03,46.0,45.0,1,1
3.3842105263157896,66,-0.018000000000000002,60.0,60.0,1,1
3.3842105263157896,67,-0.022000000000000006,45.0,45.0,1,1
3.3842105263157896,68,0.022000000000000006,28.0,25.0,1,1
3.3842105263157896,69,-0.007999999999999993,50.0,390.0,1,1
3.3842105263157896,70,-0.011999999999999997,265.0,15.0,1,1
3.3842105263157896,71,0.013999999999999999,92.0,91.0,1,1
3.3842105263157896,72,-0.019999999999999997,35.0,33.0,1,1
3.3842105263157896,73,-0.049999999999999996,264.0,454.0,1,1
3.3842105263157896,74,-0.03,108.0,273.0,1,1
3.3842105263157896,75,0.005999999999999998,25.0,25.0,1,1
3.3842105263157896,76,0.014000000000000002,25.0,22.0,1,1
3.3842105263157896,77,0.068,925.0,115.0,1,1
3.3842105263157896,78,-0.008,20.0,18.0,1,1
3.3842105263157896,79,-0.008000000000000007,49.0,324.0,1,1
3.3842105263157896,80,-0.003999999999999997,185.0,5.0,1,1
3.3842105263157896,81,-0.014000000000000005,34.0,33.0,1,1
3.3842105263157896,82,-0.027999999999999997,52.0,264.0,1,1
3.3842105263157896,83,-0.09,50.0,50.0,1,1
3.3842105263157896,84,-0.012000000000000004,40.0,303.0,1,1
3.3842105263157896,85,-0.011999999999999997,28.0,25.0,1,1
3.3842105263157896,86,-0.0020000000000000018,119.0,60.0,1,1
3.3842105263157896,87,0.0,27.0,514.0,1,1
3.3842105263157896,88,-0.015999999999999986,37.0,34.0,1,1
3.3842105263157896,89,-0.019999999999999997,36.0,32.0,1,1
3.3842105263157896,90,-0.0040000000000000036,31.0,31.0,1,1
3.3842105263157896,91,-0.016,25.0,247.0,1,1
3.3842105263157896,92,-0.005999999999999998,43.0,37.0,1,1
3.3842105263157896,93,-0.036000000000000004,40.0,40.0,1,1
3.3842105263157896,94,0.027999999999999983,560.0,29.0,1,1
3.3842105263157896,95,0.0020000000000000018,27.0,26.0,1,1
3.3842105263157896,96,0.0,2075.0,249.0,1,1
3.3842105263157896,97,-0.0020000000000000018,52.0,51.0,1,1
3.3842105263157896,98,-0.016,346.0,402.0,1,1
3.3842105263157896,99,-0.011999999999999997,63.0,61.0,1,1
3.3842105263157896,100,0.012000000000000004,28.0,24.0,1,1
3.5894736842105264,1,-0.011999999999999997,50.0,47.0,1,1
3.5894736842105264,2,-0.05,49.0,33.0,1,1
3.5894736842105264,3,-0.044,39.0,330.0,1,1
3.5894736842105264,4,-0.018000000000000002,55.0,445.0,1,1
3.5894736842105264,5,-0.0020000000000000018,428.0,432.0,1,1
3.5894736842105264,6,0.013999999999999999,24.0,24.0,1,1
3.5894736842105264,7,0.016,27.0,27.0,1,1
3.5894736842105264,8,-0.039999999999999994,46.0,43.0,1,1
3.5894736842105264,9,-0.036,51.0,50.0,1,1
3.5894736842105264,10,0.036000000000000004,460.0,528.0,1,1
3.5894736842105264,11,0.009999999999999995,314.0,7.0,1,1
3.5894736842105264,12,-0.056,186.0,220.0,1,1
3.5894736842105264,13,-0.047999999999999994,34.0,32.0,1,1
3.5894736842105264,14,-0.013999999999999999,357.0,432.0,1,1
3.5894736842105264,15,-0.027999999999999997,44.0,44.0,1,1
3.5894736842105264,16,-0.05,72.0,52.0,1,1
3.5894736842105264,17,-0.016,30.0,421.0,1,1
3.5894736842105264,18,-0.062000000000000006,310.0,353.0,1,1
3.5894736842105264,19,-0.03,154.0,14.0,1,1
3.5894736842105264,20,-0.038000000000000006,223.0,44.0,1,1
3.5894736842105264,21,-0.049999999999999996,39.0,334.0,1,1
3.5894736842105264,22,-0.044,45.0,44.0,1,1
3.5894736842105264,23,-0.048,388.0,264.0,1,1
3.5894736842105264,24,-0.012000000000000004,33.0,525.0,1,1
3.5894736842105264,25,-0.03,81.0,73.0,1,1
3.5894736842105264,26,-0.0020000000000000018,367.0,559.0,1,1
3.5894736842105264,27,-0.003999999999999997,49.0,352.0,1,1
3.5894736842105264,28,-0.008,29.0,28.0,1,1
3.5894736842105264,29,-0.001999999999999995,41.0,40.0,1,1
3.5894736842105264,30,-0.041999999999999996,74.0,45.0,1,1
3.5894736842105264,31,-0.016,33.0,29.0,1,1
3.5894736842105264,32,0.005999999999999998,31.0,29.0,1,1
3.5894736842105264,33,-0.054000000000000006,169.0,8.0,1,1
3.5894736842105264,34,-0.014000000000000005,57.0,50.0,1,1
3.5894736842105264,35,-0.02800000000000001,333.0,340.0,1,1
3.5894736842105264,36,-0.024000000000000007,293.0,339.0,1,1
3.5894736842105264,37,-0.013999999999999999,40.0,37.0,1,1
3.5894736842105264,38,-0.027999999999999997,23.0,22.0,1,1
3.5894736842105264,39,-0.027999999999999997,249.0,479.0,1,1
3.5894736842105264,40,-0.024000000000000007,31.0,28.0,1,1
3.5894736842105264,41,-0.062,329.0,364.0,1,1
3.5894736842105264,42,0.014000000000000012,554.0,560.0,1,1
3.5894736842105264,43,-0.03799999999999999,344.0,364.0,1,1
3.5894736842105264,44,0.009999999999999995,355.0,41.0,1,1
3.5894736842105264,45,-0.014000000000000005,29.0,593.0,1,1
3.5894736842105264,46,-0.09,51.0,50.0,1,1
3.5894736842105264,47,-0.036,45.0,39.0,1,1
3.5894736842105264,48,-0.009999999999999995,90.0,558.0,1,1
3.5894736842105264,49,-0.017999999999999995,45.0,42.0,1,1
3.5894736842105264,50,-0.013999999999999999,37.0,34.0,1,1
3.5894736842105264,51,-0.042,62.0,223.0,1,1
3.5894736842105264,52,0.048,471.0,77.0,1,1
3.5894736842105264,53,-0.034,359.0,421.0,1,1
3.5894736842105264,54,0.048,253.0,162.0,1,1
3.5894736842105264,55,0.016,314.0,88.0,1,1
3.5894736842105264,56,-0.011999999999999997,139.0,47.0,1,1
3.5894736842105264,57,-0.018000000000000016,158.0,158.0,1,1
3.5894736842105264,58,-0.014000000000000005,41.0,40.0,1,1
3.5894736842105264,59,-0.044,54.0,51.0,1,1
3.5894736842105264,60,-0.025999999999999995,53.0,37.0,1,1
3.5894736842105264,61,-0.011999999999999997,27.0,572.0,1,1
3.5894736842105264,62,-0.07600000000000001,73.0,29.0,1,1
3.5894736842105264,63,-0.06999999999999999,45.0,31.0,1,1
3.5894736842105264,64,0.08000000000000002,832.0,798.0,1,1
3.5894736842105264,65,-0.032,46.0,45.0,1,1
3.5894736842105264,66,-0.027999999999999997,61.0,61.0,1,1
3.5894736842105264,67,-0.022000000000000006,45.0,45.0,1,1
3.5894736842105264,68,0.0,28.0,25.0,1,1
3.5894736842105264,69,-0.015999999999999993,50.0,338.0,1,1
3.5894736842105264,70,-0.024000000000000007,259.0,15.0,1,1
3.5894736842105264,71,-0.0020000000000000018,92.0,91.0,1,1
3.5894736842105264,72,-0.034,35.0,33.0,1,1
3.5894736842105264,73,-0.049999999999999996,264.0,454.0,1,1
3.5894736842105264,74,-0.032,108.0,273.0,1,1
3.5894736842105264,75,-0.005999999999999998,25.0,25.0,1,1
3.5894736842105264,76,0.012,25.0,22.0,1,1
3.5894736842105264,77,-0.032,135.0,107.0,1,1
3.5894736842105264,78,-0.010000000000000002,20.0,18.0,1,1
3.5894736842105264,79,-0.012000000000000004,49.0,298.0,1,1
3.5894736842105264,80,-0.011999999999999997,185.0,5.0,1,1
3.5894736842105264,81,-0.016,34.0,33.0,1,1
3.5894736842105264,82,-0.032,52.0,234.0,1,1
3.5894736842105264,83,-0.09,50.0,50.0,1,1
3.5894736842105264,84,-0.012000000000000004,40.0,312.0,1,1
3.5894736842105264,85,-0.016,28.0,25.0,1,1
3.5894736842105264,86,-0.031999999999999994,51.0,49.0,1,1
3.5894736842105264,87,0.001999999999999995,27.0,535.0,1,1
3.5894736842105264,88,-0.021999999999999992,37.0,34.0,1,1
3.5894736842105264,89,-0.023999999999999994,36.0,32.0,1,1
3.5894736842105264,90,-0.020000000000000004,31.0,31.0,1,1
3.5894736842105264,91,-0.016,25.0,247.0,1,1
3.5894736842105264,92,-0.010000000000000002,43.0,37.0,1,1
3.5894736842105264,93,-0.036000000000000004,40.0,40.0,1,1
3.5894736842105264,94,0.0059999999999999915,446.0,29.0,1,1
3.5894736842105264,95,0.0020000000000000018,27.0,26.0,1,1
3.5894736842105264,96,-0.0019999999999999983,1855.0,249.0,1,1
3.5894736842105264,97,-0.0020000000000000018,52.0,51.0,1,1
3.5894736842105264,98,-0.016,341.0,398.0,1,1
3.5894736842105264,99,-0.013999999999999999,63.0,61.0,1,1
3.5894736842105264,100,0.0040000000000000036,28.0,24.0,1,1
3.794736842105263,1,-0.03,50.0,47.0,1,1
3.794736842105263,2,-0.05,49.0,33.0,1,1
3.794736842105263,3,-0.04599999999999999,39.0,315.0,1,1
3.794736842105263,4,-0.018000000000000002,55.0,445.0,1,1
3.794736842105263,5,-0.0020000000000000018,428.0,432.0,1,1
3.794736842105263,6,0.016,24.0,24.0,1,1
3.794736842105263,7,-0.008,27.0,27.0,1,1
3.794736842105263,8,-0.039999999999999994,46.0,43.0,1,1
3.794736842105263,9,-0.036,50.0,49.0,1,1
3.794736842105263,10,0.036000000000000004,460.0,528.0,1,1
3.794736842105263,11,0.007999999999999993,314.0,7.0,1,1
3.794736842105263,12,-0.066,186.0,220.0,1,1
3.794736842105263,13,-0.047999999999999994,34.0,32.0,1,1
3.794736842105263,14,-0.01999999999999999,357.0,397.0,1,1
3.794736842105263,15,-0.027999999999999997,44.0,44.0,1,1
3.794736842105263,16,-0.054000000000000006,72.0,52.0,1,1
3.794736842105263,17,-0.016,30.0,421.0,1,1
3.794736842105263,18,-0.064,310.0,353.0,1,1
3.794736842105263,19,-0.04,211.0,13.0,1,1
