seed,delta_e,tau_arf
3528048386,0.44000000000000006,42
569531098,0.44000000000000006,33
1337295874,0.44000000000000006,34
612016888,0.44000000000000006,32
232150720,0.44000000000000006,31
2324106676,0.44000000000000006,52
1658700540,0.44000000000000006,43
609942288,0.44000000000000006,40
3405943863,0.44000000000000006,71
2257503667,0.44000000000000006,33
4018327298,0.44000000000000006,24
2224437599,0.44000000000000006,48
168388230,0.44000000000000006,54
911875363,0.44000000000000006,38
3699796293,0.44000000000000006,46
3195154224,0.44000000000000006,37
3621210587,0.44000000000000006,19
1945778437,0.44000000000000006,31
2384190687,0.44000000000000006,36
3249086786,0.44000000000000006,48
439485575,0.44000000000000006,37
2217192537,0.44000000000000006,27
3412522237,0.44000000000000006,25
555567425,0.44000000000000006,27
3399977417,0.44000000000000006,39
2903099886,0.44000000000000006,43
151712926,0.44000000000000006,63
1207582415,0.44000000000000006,63
2486821540,0.44000000000000006,53
1259821421,0.44000000000000006,62
597594931,0.44000000000000006,37
2865206418,0.44000000000000006,46
3003750881,0.44000000000000006,37
3312495928,0.44000000000000006,37
3078168926,0.44000000000000006,39
1005097259,0.44000000000000006,30
1646080115,0.44000000000000006,40
2175304393,0.44000000000000006,29
3907648593,0.44000000000000006,30
1971688097,0.44000000000000006,31
268300483,0.44000000000000006,56
3139098279,0.44000000000000006,47
3174456534,0.44000000000000006,35
997026310,0.44000000000000006,48
4280428995,0.44000000000000006,70
345698675,0.44000000000000006,35
2296661869,0.44000000000000006,59
1808063307,0.44000000000000006,33
3884888703,0.44000000000000006,29
2494461129,0.44000000000000006,45
3862701690,0.44000000000000006,37
1989052338,0.44000000000000006,45
2910179760,0.44000000000000006,35
1983180500,0.44000000000000006,3
2796940620,0.44000000000000006,36
2835193311,0.44000000000000006,24
1671370085,0.44000000000000006,58
3953588250,0.44000000000000006,37
358542842,0.44000000000000006,51
3497188667,0.44000000000000006,39
253549709,0.44000000000000006,56
1953331372,0.44000000000000006,24
890775398,0.44000000000000006,45
642810498,0.44000000000000006,34
1233062494,0.44000000000000006,63
908446902,0.44000000000000006,34
3109591194,0.44000000000000006,28
2446198906,0.44000000000000006,33
3358664237,0.44000000000000006,49
896344283,0.44000000000000006,24
1869944201,0.44000000000000006,34
3190319407,0.44000000000000006,29
987968938,0.44000000000000006,50
48960437,0.44000000000000006,37
2405484524,0.44000000000000006,47
3763400334,0.44000000000000006,21
4209925572,0.44000000000000006,28
4172993659,0.44000000000000006,23
2147595062,0.44000000000000006,2
3425188374,0.44000000000000006,44
3309235867,0.44000000000000006,36
3869940862,0.44000000000000006,30
3445858407,0.44000000000000006,40
683688611,0.44000000000000006,51
3671515462,0.44000000000000006,45
3027130951,0.44000000000000006,27
3369736057,0.44000000000000006,35
1655287705,0.44000000000000006,31
3004971955,0.44000000000000006,33
1256815592,0.44000000000000006,32
267482411,0.44000000000000006,35
2210323869,0.44000000000000006,34
3218958405,0.44000000000000006,27
3163371865,0.44000000000000006,44
1394697297,0.44000000000000006,39
4178031102,0.44000000000000006,31
643453088,0.44000000000000006,53
3249835323,0.44000000000000006,34
349764347,0.44000000000000006,60
317791015,0.44000000000000006,46
4067508317,0.44000000000000006,43
2385507088,0.44000000000000006,52
1526028037,0.44000000000000006,44
297824171,0.44000000000000006,60
1353143832,0.44000000000000006,25
1739382006,0.44000000000000006,52
580680804,0.44000000000000006,82
2823014988,0.44000000000000006,41
3517474495,0.44000000000000006,37
1323262800,0.44000000000000006,29
975802718,0.44000000000000006,26
2199045525,0.44000000000000006,77
1193102617,0.44000000000000006,80
884894373,0.44000000000000006,55
3411013638,0.44000000000000006,36
805745625,0.44000000000000006,38
3780170430,0.44000000000000006,54
3127142703,0.44000000000000006,56
2145807442,0.44000000000000006,58
7356014,0.44000000000000006,62
1854214563,0.44000000000000006,38
3246756741,0.44000000000000006,40
4269520782,0.44000000000000006,51
3093880402,0.44000000000000006,46
721312908,0.44000000000000006,39
2185234596,0.44000000000000006,35
1811372632,0.44000000000000006,35
158871473,0.44000000000000006,35
3933942357,0.44000000000000006,47
2247311752,0.44000000000000006,39
2639539135,0.44000000000000006,40
588020478,0.44000000000000006,24
2481404281,0.44000000000000006,33
3605935409,0.44000000000000006,42
1724216363,0.44000000000000006,57
3705963873,0.44000000000000006,40
3077038052,0.44000000000000006,24
3012538924,0.44000000000000006,80
339579960,0.44000000000000006,39
3595527923,0.44000000000000006,20
863450078,0.44000000000000006,62
1293846983,0.44000000000000006,35
297175216,0.44000000000000006,26
1619853330,0.44000000000000006,39
1315304267,0.44000000000000006,32
3174143715,0.44000000000000006,44
1039824701,0.44000000000000006,37
721441559,0.44000000000000006,31
4105799406,0.44000000000000006,44
1633137197,0.44000000000000006,47
1521883525,0.44000000000000006,2
3988848284,0.44000000000000006,72
2356674901,0.44000000000000006,32
3622559309,0.44000000000000006,30
855568988,0.44000000000000006,27
2610361744,0.44000000000000006,29
3797455899,0.44000000000000006,75
3701701166,0.44000000000000006,35
1820757617,0.44000000000000006,31
3255375637,0.44000000000000006,35
1973362254,0.44000000000000006,25
817567550,0.44000000000000006,39
3034277235,0.44000000000000006,30
422340604,0.44000000000000006,46
2537213971,0.44000000000000006,30
2777209301,0.44000000000000006,32
3393578195,0.44000000000000006,35
968986378,0.44000000000000006,41
688328363,0.44000000000000006,60
4152859901,0.44000000000000006,59
1795468969,0.44000000000000006,97
2590496957,0.44000000000000006,39
3299187091,0.44000000000000006,60
1977285233,0.44000000000000006,30
2229299064,0.44000000000000006,22
621973311,0.44000000000000006,61
3137073118,0.44000000000000006,48
1722482046,0.44000000000000006,24
2843863878,0.44000000000000006,57
3220027874,0.44000000000000006,47
2854411774,0.44000000000000006,43
656915034,0.44000000000000006,46
3284494407,0.44000000000000006,31
1067328885,0.44000000000000006,43
2684470948,0.45999999999999996,48
4091952314,0.45999999999999996,35
233227757,0.45999999999999996,29
3276785861,0.45999999999999996,37
3644269654,0.45999999999999996,25
1206282609,0.45999999999999996,32
3543069911,0.45999999999999996,49
3479688010,0.45999999999999996,29
877132087,0.45999999999999996,28
1244265337,0.45999999999999996,26
2740186692,0.45999999999999996,28
3884972972,0.45999999999999996,39
829139639,0.45999999999999996,29
2545567356,0.45999999999999996,42
2718398101,0.45999999999999996,25
176092387,0.45999999999999996,45
3528048386,0.45999999999999996,39
569531098,0.45999999999999996,30
1337295874,0.45999999999999996,33
612016888,0.45999999999999996,32
232150720,0.45999999999999996,27
2324106676,0.45999999999999996,52
1658700540,0.45999999999999996,41
609942288,0.45999999999999996,40
3405943863,0.45999999999999996,57
2257503667,0.45999999999999996,30
4018327298,0.45999999999999996,24
2224437599,0.45999999999999996,47
168388230,0.45999999999999996,54
911875363,0.45999999999999996,38
3699796293,0.45999999999999996,36
3195154224,0.45999999999999996,26
3621210587,0.45999999999999996,19
1945778437,0.45999999999999996,31
2384190687,0.45999999999999996,28
3249086786,0.45999999999999996,37
439485575,0.45999999999999996,37
2217192537,0.45999999999999996,27
3412522237,0.45999999999999996,25
555567425,0.45999999999999996,27
3399977417,0.45999999999999996,38
2903099886,0.45999999999999996,43
151712926,0.45999999999999996,57
1207582415,0.45999999999999996,63
2486821540,0.45999999999999996,50
1259821421,0.45999999999999996,48
597594931,0.45999999999999996,37
2865206418,0.45999999999999996,45
3003750881,0.45999999999999996,29
3312495928,0.45999999999999996,37
3078168926,0.45999999999999996,36
1005097259,0.45999999999999996,29
1646080115,0.45999999999999996,40
2175304393,0.45999999999999996,29
3907648593,0.45999999999999996,30
1971688097,0.45999999999999996,31
268300483,0.45999999999999996,49
3139098279,0.45999999999999996,47
3174456534,0.45999999999999996,35
997026310,0.45999999999999996,47
4280428995,0.45999999999999996,57
345698675,0.45999999999999996,34
2296661869,0.45999999999999996,53
1808063307,0.45999999999999996,31
3884888703,0.45999999999999996,28
2494461129,0.45999999999999996,44
3862701690,0.45999999999999996,37
1989052338,0.45999999999999996,42
2910179760,0.45999999999999996,31
1983180500,0.45999999999999996,3
2796940620,0.45999999999999996,36
2835193311,0.45999999999999996,24
1671370085,0.45999999999999996,55
3953588250,0.45999999999999996,36
358542842,0.45999999999999996,51
3497188667,0.45999999999999996,39
253549709,0.45999999999999996,45
1953331372,0.45999999999999996,24
890775398,0.45999999999999996,38
642810498,0.45999999999999996,28
1233062494,0.45999999999999996,63
908446902,0.45999999999999996,34
3109591194,0.45999999999999996,25
2446198906,0.45999999999999996,33
3358664237,0.45999999999999996,49
896344283,0.45999999999999996,21
1869944201,0.45999999999999996,32
3190319407,0.45999999999999996,29
987968938,0.45999999999999996,45
48960437,0.45999999999999996,36
2405484524,0.45999999999999996,44
3763400334,0.45999999999999996,21
4209925572,0.45999999999999996,28
4172993659,0.45999999999999996,23
2147595062,0.45999999999999996,2
3425188374,0.45999999999999996,44
3309235867,0.45999999999999996,36
3869940862,0.45999999999999996,30
3445858407,0.45999999999999996,38
683688611,0.45999999999999996,39
3671515462,0.45999999999999996,41
3027130951,0.45999999999999996,27
3369736057,0.45999999999999996,29
1655287705,0.45999999999999996,31
3004971955,0.45999999999999996,31
1256815592,0.45999999999999996,32
267482411,0.45999999999999996,35
2210323869,0.45999999999999996,34
3218958405,0.45999999999999996,26
3163371865,0.45999999999999996,33
1394697297,0.45999999999999996,39
4178031102,0.45999999999999996,31
643453088,0.45999999999999996,51
3249835323,0.45999999999999996,34
349764347,0.45999999999999996,51
317791015,0.45999999999999996,44
4067508317,0.45999999999999996,30
2385507088,0.45999999999999996,51
1526028037,0.45999999999999996,44
297824171,0.45999999999999996,57
1353143832,0.45999999999999996,25
1739382006,0.45999999999999996,52
580680804,0.45999999999999996,81
2823014988,0.45999999999999996,41
3517474495,0.45999999999999996,37
1323262800,0.45999999999999996,29
975802718,0.45999999999999996,26
2199045525,0.45999999999999996,71
1193102617,0.45999999999999996,57
884894373,0.45999999999999996,52
3411013638,0.45999999999999996,36
805745625,0.45999999999999996,38
3780170430,0.45999999999999996,54
3127142703,0.45999999999999996,50
2145807442,0.45999999999999996,58
7356014,0.45999999999999996,50
1854214563,0.45999999999999996,38
3246756741,0.45999999999999996,34
4269520782,0.45999999999999996,45
3093880402,0.45999999999999996,44
721312908,0.45999999999999996,39
2185234596,0.45999999999999996,30
1811372632,0.45999999999999996,35
158871473,0.45999999999999996,34
3933942357,0.45999999999999996,38
2247311752,0.45999999999999996,29
2639539135,0.45999999999999996,33
588020478,0.45999999999999996,23
2481404281,0.45999999999999996,33
3605935409,0.45999999999999996,43
1724216363,0.45999999999999996,57
3705963873,0.45999999999999996,40
3077038052,0.45999999999999996,24
3012538924,0.45999999999999996,79
339579960,0.45999999999999996,36
3595527923,0.45999999999999996,20
863450078,0.45999999999999996,60
1293846983,0.45999999999999996,35
297175216,0.45999999999999996,26
1619853330,0.45999999999999996,34
1315304267,0.45999999999999996,30
3174143715,0.45999999999999996,44
1039824701,0.45999999999999996,34
721441559,0.45999999999999996,31
4105799406,0.45999999999999996,44
1633137197,0.45999999999999996,44
1521883525,0.45999999999999996,2
3988848284,0.45999999999999996,51
2356674901,0.45999999999999996,32
3622559309,0.45999999999999996,34
855568988,0.45999999999999996,27
2610361744,0.45999999999999996,26
3797455899,0.45999999999999996,75
3701701166,0.45999999999999996,34
1820757617,0.45999999999999996,28
3255375637,0.45999999999999996,27
1973362254,0.45999999999999996,23
817567550,0.45999999999999996,39
3034277235,0.45999999999999996,30
422340604,0.45999999999999996,38
2537213971,0.45999999999999996,30
2777209301,0.45999999999999996,31
3393578195,0.45999999999999996,35
968986378,0.45999999999999996,41
688328363,0.45999999999999996,44
4152859901,0.45999999999999996,59
1795468969,0.45999999999999996,82
2590496957,0.45999999999999996,39
3299187091,0.45999999999999996,60
1977285233,0.45999999999999996,22
2229299064,0.45999999999999996,21
621973311,0.45999999999999996,45
3137073118,0.45999999999999996,48
1722482046,0.45999999999999996,24
2843863878,0.45999999999999996,57
3220027874,0.45999999999999996,47
2854411774,0.45999999999999996,43
656915034,0.45999999999999996,45
3284494407,0.45999999999999996,29
1067328885,0.45999999999999996,43
2684470948,0.48,37
4091952314,0.48,28
233227757,0.48,29
3276785861,0.48,37
3644269654,0.48,22
1206282609,0.48,32
3543069911,0.48,47
3479688010,0.48,29
877132087,0.48,26
1244265337,0.48,26
2740186692,0.48,27
3884972972,0.48,36
829139639,0.48,25
2545567356,0.48,42
2718398101,0.48,24
176092387,0.48,44
3528048386,0.48,39
569531098,0.48,30
1337295874,0.48,33
612016888,0.48,22
232150720,0.48,27
2324106676,0.48,45
1658700540,0.48,41
609942288,0.48,35
3405943863,0.48,42
2257503667,0.48,29
4018327298,0.48,24
2224437599,0.48,43
168388230,0.48,50
911875363,0.48,38
3699796293,0.48,36
3195154224,0.48,26
3621210587,0.48,19
1945778437,0.48,25
2384190687,0.48,28
3249086786,0.48,37
439485575,0.48,37
2217192537,0.48,27
3412522237,0.48,25
555567425,0.48,24
3399977417,0.48,38
2903099886,0.48,34
151712926,0.48,56
1207582415,0.48,58
2486821540,0.48,49
1259821421,0.48,36
597594931,0.48,36
2865206418,0.48,41
3003750881,0.48,29
3312495928,0.48,36
3078168926,0.48,36
1005097259,0.48,26
1646080115,0.48,38
2175304393,0.48,29
3907648593,0.48,29
1971688097,0.48,28
268300483,0.48,49
3139098279,0.48,46
3174456534,0.48,35
997026310,0.48,42
4280428995,0.48,50
345698675,0.48,34
2296661869,0.48,53
1808063307,0.48,30
3884888703,0.48,28
2494461129,0.48,40
3862701690,0.48,37
1989052338,0.48,42
2910179760,0.48,31
1983180500,0.48,3
2796940620,0.48,31
2835193311,0.48,24
1671370085,0.48,51
3953588250,0.48,36
358542842,0.48,47
3497188667,0.48,32
253549709,0.48,38
1953331372,0.48,23
890775398,0.48,36
642810498,0.48,28
1233062494,0.48,45
908446902,0.48,29
3109591194,0.48,25
2446198906,0.48,33
3358664237,0.48,42
896344283,0.48,18
1869944201,0.48,32
3190319407,0.48,29
987968938,0.48,45
48960437,0.48,33
2405484524,0.48,43
3763400334,0.48,21
4209925572,0.48,28
4172993659,0.48,23
2147595062,0.48,2
3425188374,0.48,44
3309235867,0.48,34
3869940862,0.48,30
3445858407,0.48,38
683688611,0.48,38
3671515462,0.48,39
3027130951,0.48,26
3369736057,0.48,26
1655287705,0.48,30
3004971955,0.48,30
1256815592,0.48,26
267482411,0.48,35
2210323869,0.48,34
3218958405,0.48,26
3163371865,0.48,33
1394697297,0.48,39
4178031102,0.48,31
643453088,0.48,51
3249835323,0.48,32
349764347,0.48,51
317791015,0.48,42
4067508317,0.48,30
2385507088,0.48,50
1526028037,0.48,44
297824171,0.48,57
1353143832,0.48,25
1739382006,0.48,52
580680804,0.48,65
2823014988,0.48,38
3517474495,0.48,34
1323262800,0.48,26
975802718,0.48,24
2199045525,0.48,60
1193102617,0.48,56
884894373,0.48,45
3411013638,0.48,35
805745625,0.48,36
3780170430,0.48,49
3127142703,0.48,50
2145807442,0.48,58
7356014,0.48,48
1854214563,0.48,38
3246756741,0.48,32
4269520782,0.48,43
3093880402,0.48,37
721312908,0.48,39
2185234596,0.48,29
1811372632,0.48,33
158871473,0.48,29
3933942357,0.48,38
2247311752,0.48,29
2639539135,0.48,33
588020478,0.48,23
2481404281,0.48,33
3605935409,0.48,37
1724216363,0.48,47
3705963873,0.48,40
3077038052,0.48,24
3012538924,0.48,52
339579960,0.48,35
3595527923,0.48,21
863450078,0.48,42
1293846983,0.48,33
297175216,0.48,26
1619853330,0.48,26
1315304267,0.48,30
3174143715,0.48,44
1039824701,0.48,33
721441559,0.48,30
4105799406,0.48,43
1633137197,0.48,44
1521883525,0.48,2
3988848284,0.48,49
2356674901,0.48,32
3622559309,0.48,34
855568988,0.48,27
2610361744,0.48,23
3797455899,0.48,53
3701701166,0.48,33
1820757617,0.48,27
3255375637,0.48,23
1973362254,0.48,23
817567550,0.48,39
3034277235,0.48,30
422340604,0.48,28
2537213971,0.48,30
2777209301,0.48,31
3393578195,0.48,27
968986378,0.48,40
688328363,0.48,42
4152859901,0.48,46
1795468969,0.48,82
2590496957,0.48,39
3299187091,0.48,44
1977285233,0.48,22
2229299064,0.48,21
621973311,0.48,45
3137073118,0.48,48
1722482046,0.48,22
2843863878,0.48,40
3220027874,0.48,49
2854411774,0.48,41
656915034,0.48,45
3284494407,0.48,29
1067328885,0.48,42
2684470948,0.5,37
4091952314,0.5,28
233227757,0.5,26
3276785861,0.5,35
3644269654,0.5,22
1206282609,0.5,32
3543069911,0.5,36
3479688010,0.5,28
877132087,0.5,25
1244265337,0.5,26
2740186692,0.5,27
3884972972,0.5,36
829139639,0.5,25
2545567356,0.5,42
2718398101,0.5,24
176092387,0.5,33
3528048386,0.5,39
569531098,0.5,29
1337295874,0.5,33
612016888,0.5,17
232150720,0.5,23
2324106676,0.5,45
1658700540,0.5,41
609942288,0.5,35
3405943863,0.5,42
2257503667,0.5,24
4018327298,0.5,24
2224437599,0.5,35
168388230,0.5,48
911875363,0.5,38
3699796293,0.5,28
3195154224,0.5,20
3621210587,0.5,19
1945778437,0.5,25
2384190687,0.5,28
3249086786,0.5,37
439485575,0.5,37
2217192537,0.5,27
3412522237,0.5,25
555567425,0.5,24
3399977417,0.5,38
2903099886,0.5,34
151712926,0.5,50
1207582415,0.5,39
2486821540,0.5,46
1259821421,0.5,30
597594931,0.5,29
2865206418,0.5,41
3003750881,0.5,29
3312495928,0.5,32
3078168926,0.5,36
1005097259,0.5,26
1646080115,0.5,31
2175304393,0.5,29
3907648593,0.5,29
1971688097,0.5,25
268300483,0.5,49
3139098279,0.5,46
3174456534,0.5,35
997026310,0.5,42
4280428995,0.5,49
345698675,0.5,28
2296661869,0.5,53
1808063307,0.5,30
3884888703,0.5,26
2494461129,0.5,36
3862701690,0.5,35
1989052338,0.5,40
2910179760,0.5,31
1983180500,0.5,3
2796940620,0.5,31
2835193311,0.5,24
1671370085,0.5,46
3953588250,0.5,34
358542842,0.5,47
3497188667,0.5,32
253549709,0.5,36
1953331372,0.5,23
890775398,0.5,35
642810498,0.5,28
1233062494,0.5,42
908446902,0.5,28
3109591194,0.5,23
2446198906,0.5,29
3358664237,0.5,42
896344283,0.5,18
1869944201,0.5,32
3190319407,0.5,29
987968938,0.5,44
48960437,0.5,31
2405484524,0.5,41
3763400334,0.5,21
4209925572,0.5,27
4172993659,0.5,23
2147595062,0.5,2
3425188374,0.5,44
3309235867,0.5,34
3869940862,0.5,25
3445858407,0.5,37
683688611,0.5,38
3671515462,0.5,34
3027130951,0.5,26
3369736057,0.5,26
1655287705,0.5,30
3004971955,0.5,30
1256815592,0.5,26
267482411,0.5,35
2210323869,0.5,26
3218958405,0.5,26
3163371865,0.5,30
1394697297,0.5,39
4178031102,0.5,25
643453088,0.5,35
3249835323,0.5,29
349764347,0.5,51
317791015,0.5,42
4067508317,0.5,30
2385507088,0.5,50
1526028037,0.5,42
297824171,0.5,32
1353143832,0.5,25
1739382006,0.5,38
580680804,0.5,62
2823014988,0.5,38
3517474495,0.5,34
1323262800,0.5,26
975802718,0.5,24
2199045525,0.5,49
1193102617,0.5,56
884894373,0.5,37
3411013638,0.5,31
805745625,0.5,28
3780170430,0.5,49
3127142703,0.5,50
2145807442,0.5,54
7356014,0.5,29
1854214563,0.5,38
3246756741,0.5,32
4269520782,0.5,43
3093880402,0.5,37
721312908,0.5,39
2185234596,0.5,29
1811372632,0.5,31
158871473,0.5,29
3933942357,0.5,34
2247311752,0.5,25
2639539135,0.5,33
588020478,0.5,23
2481404281,0.5,30
3605935409,0.5,37
1724216363,0.5,46
3705963873,0.5,33
3077038052,0.5,24
3012538924,0.5,52
339579960,0.5,34
3595527923,0.5,21
863450078,0.5,42
1293846983,0.5,32
297175216,0.5,26
1619853330,0.5,26
1315304267,0.5,30
3174143715,0.5,44
1039824701,0.5,31
721441559,0.5,30
4105799406,0.5,37
1633137197,0.5,35
1521883525,0.5,2
3988848284,0.5,46
2356674901,0.5,28
3622559309,0.5,34
855568988,0.5,25
2610361744,0.5,20
3797455899,0.5,46
3701701166,0.5,33
1820757617,0.5,27
3255375637,0.5,23
1973362254,0.5,23
817567550,0.5,27
3034277235,0.5,28
422340604,0.5,32
2537213971,0.5,29
2777209301,0.5,28
3393578195,0.5,27
968986378,0.5,40
688328363,0.5,41
4152859901,0.5,46
1795468969,0.5,78
2590496957,0.5,39
3299187091,0.5,43
1977285233,0.5,22
2229299064,0.5,19
621973311,0.5,43
3137073118,0.5,48
1722482046,0.5,22
2843863878,0.5,40
3220027874,0.5,49
2854411774,0.5,29
656915034,0.5,45
3284494407,0.5,30
1067328885,0.5,37
