seed,delta_e,tau_arf
569531098,0.44000000000000006,33
1337295874,0.44000000000000006,44
612016888,0.44000000000000006,45
232150720,0.44000000000000006,49
2324106676,0.44000000000000006,62
1658700540,0.44000000000000006,49
609942288,0.44000000000000006,31
3405943863,0.44000000000000006,28
2257503667,0.44000000000000006,49
4018327298,0.44000000000000006,33
2224437599,0.44000000000000006,38
168388230,0.44000000000000006,42
911875363,0.44000000000000006,51
3699796293,0.44000000000000006,40
3195154224,0.44000000000000006,101
3621210587,0.44000000000000006,50
1945778437,0.44000000000000006,37
2384190687,0.44000000000000006,18
3249086786,0.44000000000000006,36
439485575,0.44000000000000006,37
2217192537,0.44000000000000006,39
3412522237,0.44000000000000006,35
555567425,0.44000000000000006,41
3399977417,0.44000000000000006,54
2903099886,0.44000000000000006,42
151712926,0.44000000000000006,47
1207582415,0.44000000000000006,32
2486821540,0.44000000000000006,55
1259821421,0.44000000000000006,49
597594931,0.44000000000000006,37
2865206418,0.44000000000000006,30
3003750881,0.44000000000000006,51
3312495928,0.44000000000000006,30
3078168926,0.44000000000000006,38
1005097259,0.44000000000000006,37
1646080115,0.44000000000000006,26
2175304393,0.44000000000000006,46
3907648593,0.44000000000000006,35
1971688097,0.44000000000000006,25
268300483,0.44000000000000006,40
3139098279,0.44000000000000006,32
3174456534,0.44000000000000006,59
997026310,0.44000000000000006,60
4280428995,0.44000000000000006,39
345698675,0.44000000000000006,24
2296661869,0.44000000000000006,47
1808063307,0.44000000000000006,22
3884888703,0.44000000000000006,59
2494461129,0.44000000000000006,44
3862701690,0.44000000000000006,52
1989052338,0.44000000000000006,25
2910179760,0.44000000000000006,29
1983180500,0.44000000000000006,31
2796940620,0.44000000000000006,27
2835193311,0.44000000000000006,24
1671370085,0.44000000000000006,39
3953588250,0.44000000000000006,46
358542842,0.44000000000000006,34
3497188667,0.44000000000000006,32
253549709,0.44000000000000006,57
1953331372,0.44000000000000006,38
890775398,0.44000000000000006,83
642810498,0.44000000000000006,39
1233062494,0.44000000000000006,42
908446902,0.44000000000000006,24
3109591194,0.44000000000000006,45
2446198906,0.44000000000000006,32
3358664237,0.44000000000000006,28
896344283,0.44000000000000006,36
1869944201,0.44000000000000006,41
3190319407,0.44000000000000006,30
987968938,0.44000000000000006,26
48960437,0.44000000000000006,34
2405484524,0.44000000000000006,26
3763400334,0.44000000000000006,38
4209925572,0.44000000000000006,31
4172993659,0.44000000000000006,39
2147595062,0.44000000000000006,48
3425188374,0.44000000000000006,26
3309235867,0.44000000000000006,38
3869940862,0.44000000000000006,23
3445858407,0.44000000000000006,28
683688611,0.44000000000000006,46
3671515462,0.44000000000000006,25
3027130951,0.44000000000000006,33
3369736057,0.44000000000000006,45
1655287705,0.44000000000000006,41
3004971955,0.44000000000000006,60
1256815592,0.44000000000000006,29
267482411,0.44000000000000006,50
2210323869,0.44000000000000006,46
3218958405,0.44000000000000006,36
3163371865,0.44000000000000006,35
1394697297,0.44000000000000006,41
4178031102,0.44000000000000006,31
643453088,0.44000000000000006,38
3249835323,0.44000000000000006,27
349764347,0.44000000000000006,32
317791015,0.44000000000000006,35
4067508317,0.44000000000000006,28
2385507088,0.44000000000000006,43
1526028037,0.44000000000000006,32
297824171,0.44000000000000006,52
1353143832,0.44000000000000006,75
1739382006,0.44000000000000006,48
580680804,0.44000000000000006,30
2823014988,0.44000000000000006,26
3517474495,0.44000000000000006,34
1323262800,0.44000000000000006,41
975802718,0.44000000000000006,30
2199045525,0.44000000000000006,21
1193102617,0.44000000000000006,36
884894373,0.44000000000000006,66
3411013638,0.44000000000000006,36
805745625,0.44000000000000006,30
3780170430,0.44000000000000006,45
3127142703,0.44000000000000006,50
2145807442,0.44000000000000006,65
7356014,0.44000000000000006,34
1854214563,0.44000000000000006,45
3246756741,0.44000000000000006,34
4269520782,0.44000000000000006,30
3093880402,0.44000000000000006,44
721312908,0.44000000000000006,50
2185234596,0.44000000000000006,19
1811372632,0.44000000000000006,1
158871473,0.44000000000000006,44
3933942357,0.44000000000000006,1
2247311752,0.44000000000000006,45
2639539135,0.44000000000000006,53
588020478,0.44000000000000006,45
2481404281,0.44000000000000006,22
3605935409,0.44000000000000006,38
1724216363,0.44000000000000006,47
3705963873,0.44000000000000006,4
3077038052,0.44000000000000006,32
3012538924,0.44000000000000006,29
339579960,0.44000000000000006,41
3595527923,0.44000000000000006,33
863450078,0.44000000000000006,33
1293846983,0.44000000000000006,26
297175216,0.44000000000000006,34
1619853330,0.44000000000000006,31
1315304267,0.44000000000000006,52
3174143715,0.44000000000000006,28
1039824701,0.44000000000000006,33
721441559,0.44000000000000006,49
4105799406,0.44000000000000006,27
1633137197,0.44000000000000006,53
1521883525,0.44000000000000006,36
3988848284,0.44000000000000006,24
2356674901,0.44000000000000006,20
3622559309,0.44000000000000006,60
855568988,0.44000000000000006,43
2610361744,0.44000000000000006,46
3797455899,0.44000000000000006,54
3701701166,0.44000000000000006,23
1820757617,0.44000000000000006,35
3255375637,0.44000000000000006,52
1973362254,0.44000000000000006,30
817567550,0.44000000000000006,36
3034277235,0.44000000000000006,27
422340604,0.44000000000000006,30
2537213971,0.44000000000000006,69
2777209301,0.44000000000000006,28
3393578195,0.44000000000000006,26
968986378,0.44000000000000006,37
688328363,0.44000000000000006,27
4152859901,0.44000000000000006,43
1795468969,0.44000000000000006,44
2590496957,0.44000000000000006,63
3299187091,0.44000000000000006,30
1977285233,0.44000000000000006,43
2229299064,0.44000000000000006,45
621973311,0.44000000000000006,52
3137073118,0.44000000000000006,41
1722482046,0.44000000000000006,27
2843863878,0.44000000000000006,34
3220027874,0.44000000000000006,40
2854411774,0.44000000000000006,39
656915034,0.44000000000000006,31
3284494407,0.44000000000000006,45
1067328885,0.44000000000000006,44
2684470948,0.45999999999999996,35
4091952314,0.45999999999999996,35
233227757,0.45999999999999996,35
3276785861,0.45999999999999996,60
3644269654,0.45999999999999996,51
1206282609,0.45999999999999996,26
3543069911,0.45999999999999996,69
3479688010,0.45999999999999996,36
877132087,0.45999999999999996,24
1244265337,0.45999999999999996,25
2740186692,0.45999999999999996,34
3884972972,0.45999999999999996,41
829139639,0.45999999999999996,31
2545567356,0.45999999999999996,19
2718398101,0.45999999999999996,41
176092387,0.45999999999999996,42
3528048386,0.45999999999999996,25
569531098,0.45999999999999996,29
1337295874,0.45999999999999996,42
612016888,0.45999999999999996,45
232150720,0.45999999999999996,40
2324106676,0.45999999999999996,58
1658700540,0.45999999999999996,48
609942288,0.45999999999999996,30
3405943863,0.45999999999999996,28
2257503667,0.45999999999999996,38
4018327298,0.45999999999999996,31
2224437599,0.45999999999999996,38
168388230,0.45999999999999996,39
911875363,0.45999999999999996,50
3699796293,0.45999999999999996,35
3195154224,0.45999999999999996,60
3621210587,0.45999999999999996,50
1945778437,0.45999999999999996,37
2384190687,0.45999999999999996,18
3249086786,0.45999999999999996,34
439485575,0.45999999999999996,37
2217192537,0.45999999999999996,28
3412522237,0.45999999999999996,35
555567425,0.45999999999999996,41
3399977417,0.45999999999999996,47
2903099886,0.45999999999999996,40
151712926,0.45999999999999996,47
1207582415,0.45999999999999996,32
2486821540,0.45999999999999996,55
1259821421,0.45999999999999996,51
597594931,0.45999999999999996,24
2865206418,0.45999999999999996,30
3003750881,0.45999999999999996,47
3312495928,0.45999999999999996,30
3078168926,0.45999999999999996,38
1005097259,0.45999999999999996,37
1646080115,0.45999999999999996,24
2175304393,0.45999999999999996,46
3907648593,0.45999999999999996,36
1971688097,0.45999999999999996,23
268300483,0.45999999999999996,34
3139098279,0.45999999999999996,31
3174456534,0.45999999999999996,45
997026310,0.45999999999999996,57
4280428995,0.45999999999999996,25
345698675,0.45999999999999996,23
2296661869,0.45999999999999996,42
1808063307,0.45999999999999996,22
3884888703,0.45999999999999996,49
2494461129,0.45999999999999996,44
3862701690,0.45999999999999996,52
1989052338,0.45999999999999996,25
2910179760,0.45999999999999996,27
1983180500,0.45999999999999996,29
2796940620,0.45999999999999996,27
2835193311,0.45999999999999996,24
1671370085,0.45999999999999996,36
3953588250,0.45999999999999996,44
358542842,0.45999999999999996,29
3497188667,0.45999999999999996,32
253549709,0.45999999999999996,48
1953331372,0.45999999999999996,38
890775398,0.45999999999999996,83
642810498,0.45999999999999996,38
1233062494,0.45999999999999996,40
908446902,0.45999999999999996,24
3109591194,0.45999999999999996,36
2446198906,0.45999999999999996,32
3358664237,0.45999999999999996,28
896344283,0.45999999999999996,29
1869944201,0.45999999999999996,41
3190319407,0.45999999999999996,30
987968938,0.45999999999999996,26
48960437,0.45999999999999996,34
2405484524,0.45999999999999996,26
3763400334,0.45999999999999996,32
4209925572,0.45999999999999996,29
4172993659,0.45999999999999996,34
2147595062,0.45999999999999996,48
3425188374,0.45999999999999996,23
3309235867,0.45999999999999996,36
3869940862,0.45999999999999996,23
3445858407,0.45999999999999996,23
683688611,0.45999999999999996,43
3671515462,0.45999999999999996,25
3027130951,0.45999999999999996,33
3369736057,0.45999999999999996,45
1655287705,0.45999999999999996,41
3004971955,0.45999999999999996,53
1256815592,0.45999999999999996,27
267482411,0.45999999999999996,48
2210323869,0.45999999999999996,40
3218958405,0.45999999999999996,33
3163371865,0.45999999999999996,32
1394697297,0.45999999999999996,41
4178031102,0.45999999999999996,31
643453088,0.45999999999999996,29
3249835323,0.45999999999999996,27
349764347,0.45999999999999996,32
317791015,0.45999999999999996,30
4067508317,0.45999999999999996,26
2385507088,0.45999999999999996,43
1526028037,0.45999999999999996,28
297824171,0.45999999999999996,52
1353143832,0.45999999999999996,69
1739382006,0.45999999999999996,30
580680804,0.45999999999999996,25
2823014988,0.45999999999999996,25
3517474495,0.45999999999999996,31
1323262800,0.45999999999999996,41
975802718,0.45999999999999996,30
2199045525,0.45999999999999996,21
1193102617,0.45999999999999996,36
884894373,0.45999999999999996,64
3411013638,0.45999999999999996,36
805745625,0.45999999999999996,30
3780170430,0.45999999999999996,31
3127142703,0.45999999999999996,45
2145807442,0.45999999999999996,64
7356014,0.45999999999999996,30
1854214563,0.45999999999999996,44
3246756741,0.45999999999999996,32
4269520782,0.45999999999999996,30
3093880402,0.45999999999999996,38
721312908,0.45999999999999996,34
2185234596,0.45999999999999996,19
1811372632,0.45999999999999996,1
158871473,0.45999999999999996,38
3933942357,0.45999999999999996,1
2247311752,0.45999999999999996,37
2639539135,0.45999999999999996,39
588020478,0.45999999999999996,45
2481404281,0.45999999999999996,22
3605935409,0.45999999999999996,39
1724216363,0.45999999999999996,39
3705963873,0.45999999999999996,4
3077038052,0.45999999999999996,29
3012538924,0.45999999999999996,25
339579960,0.45999999999999996,39
3595527923,0.45999999999999996,33
863450078,0.45999999999999996,33
1293846983,0.45999999999999996,24
297175216,0.45999999999999996,34
1619853330,0.45999999999999996,31
1315304267,0.45999999999999996,52
3174143715,0.45999999999999996,28
1039824701,0.45999999999999996,33
721441559,0.45999999999999996,36
4105799406,0.45999999999999996,27
1633137197,0.45999999999999996,53
1521883525,0.45999999999999996,36
3988848284,0.45999999999999996,24
2356674901,0.45999999999999996,20
3622559309,0.45999999999999996,51
855568988,0.45999999999999996,41
2610361744,0.45999999999999996,41
3797455899,0.45999999999999996,53
3701701166,0.45999999999999996,23
1820757617,0.45999999999999996,35
3255375637,0.45999999999999996,49
1973362254,0.45999999999999996,30
817567550,0.45999999999999996,36
3034277235,0.45999999999999996,27
422340604,0.45999999999999996,30
2537213971,0.45999999999999996,69
2777209301,0.45999999999999996,27
3393578195,0.45999999999999996,26
968986378,0.45999999999999996,37
688328363,0.45999999999999996,22
4152859901,0.45999999999999996,42
1795468969,0.45999999999999996,37
2590496957,0.45999999999999996,52
3299187091,0.45999999999999996,30
1977285233,0.45999999999999996,43
2229299064,0.45999999999999996,32
621973311,0.45999999999999996,52
3137073118,0.45999999999999996,41
1722482046,0.45999999999999996,27
2843863878,0.45999999999999996,34
3220027874,0.45999999999999996,40
2854411774,0.45999999999999996,28
656915034,0.45999999999999996,29
3284494407,0.45999999999999996,45
1067328885,0.45999999999999996,44
2684470948,0.48,35
4091952314,0.48,35
233227757,0.48,33
3276785861,0.48,49
3644269654,0.48,51
1206282609,0.48,26
3543069911,0.48,60
3479688010,0.48,28
877132087,0.48,24
1244265337,0.48,25
2740186692,0.48,34
3884972972,0.48,44
829139639,0.48,30
2545567356,0.48,19
2718398101,0.48,41
176092387,0.48,42
3528048386,0.48,25
569531098,0.48,29
1337295874,0.48,42
612016888,0.48,32
232150720,0.48,40
2324106676,0.48,58
1658700540,0.48,43
609942288,0.48,30
3405943863,0.48,28
2257503667,0.48,38
4018327298,0.48,29
2224437599,0.48,30
168388230,0.48,32
911875363,0.48,50
3699796293,0.48,31
3195154224,0.48,51
3621210587,0.48,45
1945778437,0.48,33
2384190687,0.48,18
3249086786,0.48,34
439485575,0.48,35
2217192537,0.48,28
3412522237,0.48,34
555567425,0.48,41
3399977417,0.48,35
2903099886,0.48,34
151712926,0.48,47
1207582415,0.48,28
2486821540,0.48,55
1259821421,0.48,51
597594931,0.48,24
2865206418,0.48,30
3003750881,0.48,36
3312495928,0.48,29
3078168926,0.48,33
1005097259,0.48,36
1646080115,0.48,24
2175304393,0.48,34
3907648593,0.48,36
1971688097,0.48,23
268300483,0.48,32
3139098279,0.48,31
3174456534,0.48,40
997026310,0.48,56
4280428995,0.48,21
345698675,0.48,23
2296661869,0.48,42
1808063307,0.48,22
3884888703,0.48,47
2494461129,0.48,44
3862701690,0.48,43
1989052338,0.48,22
2910179760,0.48,27
1983180500,0.48,29
2796940620,0.48,27
2835193311,0.48,24
1671370085,0.48,32
3953588250,0.48,44
358542842,0.48,29
3497188667,0.48,32
253549709,0.48,48
1953331372,0.48,37
890775398,0.48,83
642810498,0.48,38
1233062494,0.48,40
908446902,0.48,23
3109591194,0.48,35
2446198906,0.48,29
3358664237,0.48,28
896344283,0.48,29
1869944201,0.48,41
3190319407,0.48,30
987968938,0.48,26
48960437,0.48,34
2405484524,0.48,26
3763400334,0.48,32
4209925572,0.48,29
4172993659,0.48,34
2147595062,0.48,43
3425188374,0.48,26
3309235867,0.48,32
3869940862,0.48,23
3445858407,0.48,23
683688611,0.48,42
3671515462,0.48,25
3027130951,0.48,33
3369736057,0.48,44
1655287705,0.48,41
3004971955,0.48,53
1256815592,0.48,27
267482411,0.48,43
2210323869,0.48,31
3218958405,0.48,33
3163371865,0.48,31
1394697297,0.48,41
4178031102,0.48,30
643453088,0.48,27
3249835323,0.48,26
349764347,0.48,29
317791015,0.48,29
4067508317,0.48,26
2385507088,0.48,33
1526028037,0.48,28
297824171,0.48,51
1353143832,0.48,63
1739382006,0.48,29
580680804,0.48,25
2823014988,0.48,23
3517474495,0.48,31
1323262800,0.48,39
975802718,0.48,26
2199045525,0.48,21
1193102617,0.48,33
884894373,0.48,64
3411013638,0.48,36
805745625,0.48,30
3780170430,0.48,31
3127142703,0.48,41
2145807442,0.48,49
7356014,0.48,29
1854214563,0.48,44
3246756741,0.48,29
4269520782,0.48,41
3093880402,0.48,31
721312908,0.48,34
2185234596,0.48,19
1811372632,0.48,1
158871473,0.48,38
3933942357,0.48,1
2247311752,0.48,36
2639539135,0.48,39
588020478,0.48,33
2481404281,0.48,22
3605935409,0.48,36
1724216363,0.48,39
3705963873,0.48,4
3077038052,0.48,29
3012538924,0.48,25
339579960,0.48,38
3595527923,0.48,31
863450078,0.48,27
1293846983,0.48,24
297175216,0.48,34
1619853330,0.48,31
1315304267,0.48,52
3174143715,0.48,28
1039824701,0.48,30
721441559,0.48,31
4105799406,0.48,25
1633137197,0.48,53
1521883525,0.48,32
3988848284,0.48,24
2356674901,0.48,19
3622559309,0.48,48
855568988,0.48,36
2610361744,0.48,41
3797455899,0.48,52
3701701166,0.48,23
1820757617,0.48,28
3255375637,0.48,38
1973362254,0.48,25
817567550,0.48,36
3034277235,0.48,26
422340604,0.48,30
2537213971,0.48,42
2777209301,0.48,25
3393578195,0.48,26
968986378,0.48,34
688328363,0.48,20
4152859901,0.48,42
1795468969,0.48,31
2590496957,0.48,51
3299187091,0.48,28
1977285233,0.48,35
2229299064,0.48,32
621973311,0.48,39
3137073118,0.48,35
1722482046,0.48,24
2843863878,0.48,28
3220027874,0.48,40
2854411774,0.48,28
656915034,0.48,29
3284494407,0.48,45
1067328885,0.48,41
2684470948,0.5,35
4091952314,0.5,35
233227757,0.5,33
3276785861,0.5,42
3644269654,0.5,47
1206282609,0.5,25
3543069911,0.5,55
3479688010,0.5,28
877132087,0.5,24
1244265337,0.5,25
2740186692,0.5,34
3884972972,0.5,37
829139639,0.5,27
2545567356,0.5,19
2718398101,0.5,36
176092387,0.5,31
3528048386,0.5,25
569531098,0.5,25
1337295874,0.5,28
612016888,0.5,32
232150720,0.5,39
2324106676,0.5,51
1658700540,0.5,41
609942288,0.5,30
3405943863,0.5,28
2257503667,0.5,37
4018327298,0.5,28
2224437599,0.5,29
168388230,0.5,32
911875363,0.5,46
3699796293,0.5,30
3195154224,0.5,48
3621210587,0.5,40
1945778437,0.5,30
2384190687,0.5,18
3249086786,0.5,32
439485575,0.5,35
2217192537,0.5,27
3412522237,0.5,34
555567425,0.5,40
3399977417,0.5,35
2903099886,0.5,31
151712926,0.5,39
1207582415,0.5,27
2486821540,0.5,46
1259821421,0.5,40
597594931,0.5,24
2865206418,0.5,30
3003750881,0.5,36
3312495928,0.5,29
3078168926,0.5,33
1005097259,0.5,34
1646080115,0.5,24
2175304393,0.5,26
3907648593,0.5,31
1971688097,0.5,23
268300483,0.5,32
3139098279,0.5,31
3174456534,0.5,38
997026310,0.5,53
4280428995,0.5,21
345698675,0.5,23
2296661869,0.5,42
1808063307,0.5,20
3884888703,0.5,47
2494461129,0.5,42
3862701690,0.5,43
1989052338,0.5,22
2910179760,0.5,27
1983180500,0.5,29
2796940620,0.5,27
2835193311,0.5,24
1671370085,0.5,32
3953588250,0.5,44
358542842,0.5,27
3497188667,0.5,31
253549709,0.5,48
1953331372,0.5,35
890775398,0.5,80
642810498,0.5,37
1233062494,0.5,37
908446902,0.5,23
3109591194,0.5,35
2446198906,0.5,27
3358664237,0.5,28
896344283,0.5,29
1869944201,0.5,38
3190319407,0.5,24
987968938,0.5,26
48960437,0.5,34
2405484524,0.5,26
3763400334,0.5,27
4209925572,0.5,26
4172993659,0.5,33
2147595062,0.5,40
3425188374,0.5,26
3309235867,0.5,30
3869940862,0.5,23
3445858407,0.5,23
683688611,0.5,42
3671515462,0.5,25
3027130951,0.5,32
3369736057,0.5,43
1655287705,0.5,37
3004971955,0.5,53
1256815592,0.5,27
267482411,0.5,42
2210323869,0.5,31
3218958405,0.5,33
3163371865,0.5,28
1394697297,0.5,37
4178031102,0.5,30
643453088,0.5,27
3249835323,0.5,26
349764347,0.5,28
317791015,0.5,28
4067508317,0.5,25
2385507088,0.5,33
1526028037,0.5,28
297824171,0.5,44
1353143832,0.5,60
1739382006,0.5,23
580680804,0.5,25
2823014988,0.5,23
3517474495,0.5,26
1323262800,0.5,38
975802718,0.5,26
2199045525,0.5,21
1193102617,0.5,30
884894373,0.5,64
3411013638,0.5,36
805745625,0.5,30
3780170430,0.5,25
3127142703,0.5,37
2145807442,0.5,44
7356014,0.5,29
1854214563,0.5,30
3246756741,0.5,29
4269520782,0.5,23
3093880402,0.5,31
721312908,0.5,30
2185234596,0.5,19
1811372632,0.5,1
158871473,0.5,38
3933942357,0.5,1
2247311752,0.5,29
2639539135,0.5,39
588020478,0.5,31
2481404281,0.5,22
3605935409,0.5,34
1724216363,0.5,31
3705963873,0.5,4
3077038052,0.5,29
3012538924,0.5,24
339579960,0.5,38
3595527923,0.5,31
863450078,0.5,27
1293846983,0.5,18
297175216,0.5,32
1619853330,0.5,31
1315304267,0.5,42
3174143715,0.5,28
1039824701,0.5,24
721441559,0.5,23
4105799406,0.5,25
1633137197,0.5,46
1521883525,0.5,32
3988848284,0.5,24
2356674901,0.5,19
3622559309,0.5,48
855568988,0.5,36
2610361744,0.5,41
3797455899,0.5,50
3701701166,0.5,23
1820757617,0.5,28
3255375637,0.5,38
1973362254,0.5,25
817567550,0.5,35
3034277235,0.5,26
422340604,0.5,27
2537213971,0.5,43
2777209301,0.5,23
3393578195,0.5,25
968986378,0.5,34
688328363,0.5,20
4152859901,0.5,42
1795468969,0.5,31
2590496957,0.5,48
3299187091,0.5,26
1977285233,0.5,35
2229299064,0.5,28
621973311,0.5,35
3137073118,0.5,35
1722482046,0.5,24
2843863878,0.5,23
3220027874,0.5,39
2854411774,0.5,26
656915034,0.5,28
3284494407,0.5,44
1067328885,0.5,41
